,screen_name,name,organization,position,gender,followers_count,following_count,tweet_count,user_created_at,verified,protected,original,quote,reply,retweet,tweets_in_dataset,reply_to_count,replying_count
56552341,LACaldwellDC,"Caldwell, Leigh Ann",NBC News,Politics Reporter,F,8464,999,5615,Tue Jul 14 00:46:14 +0000 2009,True,False,199.0,83.0,17.0,61.0,360.0,2,2
24167813,janjeffcoat,"Jeffcoat, Jan",WUSA–TV,News Anchor,F,7849,2904,11387,Fri Mar 13 13:12:50 +0000 2009,True,False,156.0,285.0,2.0,24.0,467.0,2,2
122735017,dsupervilleap,"Superville, Darlene",Associated Press,White House Reporter,F,7636,1088,12854,Sat Mar 13 18:24:21 +0000 2010,True,False,353.0,25.0,6.0,193.0,577.0,2,2
16132336,tomforemancnn,"Foreman, Thomas",CNN,Correspondent,M,7603,671,6392,Thu Sep 04 17:51:17 +0000 2008,True,False,33.0,83.0,19.0,132.0,267.0,2,2
15936246,philgalewitz,"Galewitz, Phil",Kaiser Health News,Senior Correspondent,M,7573,1155,6303,Thu Aug 21 20:12:37 +0000 2008,False,False,162.0,23.0,0.0,203.0,388.0,2,2
14660096,jamesoliphant,"Oliphant, James",Thomson Reuters,National Affairs Writer,M,7384,4992,17409,Mon May 05 14:42:03 +0000 2008,True,False,216.0,115.0,120.0,266.0,717.0,2,2
15741263,MichaelRWarren,"Warren, Michael R.",Weekly Standard,Senior Writer,M,7300,905,25970,Tue Aug 05 20:26:55 +0000 2008,False,False,258.0,198.0,112.0,350.0,918.0,2,2
67325576,APBenNuckols,"Nuckols, Ben",Associated Press,D.C. Government & Poltiics Reporter,M,6856,1911,7384,Thu Aug 20 14:17:42 +0000 2009,True,False,127.0,11.0,43.0,24.0,205.0,2,2
3044840091,NolanDMcCaskill,"McCaskill, Nolan D.",Politico,Breaking News Reporter,M,6800,2027,7591,Thu Feb 19 14:52:15 +0000 2015,True,False,344.0,127.0,36.0,204.0,711.0,2,2
168290603,ToluseO,"Olorunnipa, Toluse",Bloomberg News,White House Reporter,M,6645,1055,8438,Sun Jul 18 23:26:05 +0000 2010,True,False,118.0,15.0,16.0,148.0,297.0,2,2
343954370,AkbarSAhmed,"Ahmed, Akbar Shahid",Huffington Post,Foreign Affairs Reporter,M,5656,3370,19696,Thu Jul 28 10:03:24 +0000 2011,True,False,133.0,203.0,233.0,1729.0,2298.0,2,2
19052248,jmillerWFED,"Miller, Jason",Federal News Radio 1500 AM,Executive Editor,M,5633,176,16465,Fri Jan 16 03:09:45 +0000 2009,False,False,128.0,28.0,10.0,106.0,272.0,2,2
17763819,KianpourWorld,"Kianpour, Suzanne",BBC,Foreign Affairs & National Security Reporter,F,5566,1900,11636,Sun Nov 30 21:57:04 +0000 2008,True,False,131.0,33.0,4.0,33.0,201.0,2,2
27710985,David_Pittman,"Pittman, David",Politico,"eHealth Reporter, Politico Pro",M,5344,1063,9450,Mon Mar 30 19:39:12 +0000 2009,True,False,20.0,23.0,8.0,13.0,64.0,2,2
18986746,alanhe,"He, Alan",CBS News,Congressional Reporter,M,5309,1095,7173,Wed Jan 14 17:59:58 +0000 2009,True,False,78.0,30.0,21.0,149.0,278.0,2,2
41196210,shirleyhenrydc,"Henry, Shirley",National Public Radio,Deputy Washington Editor,F,4944,1363,7882,Tue May 19 20:02:10 +0000 2009,True,False,30.0,19.0,0.0,97.0,146.0,2,2
12859772,ha_nah_nah,"Hess, Hannah C.",E&E News,Climate Reporter,F,4868,1529,15893,Wed Jan 30 03:32:00 +0000 2008,True,False,94.0,20.0,8.0,116.0,238.0,2,2
112597035,felschwartz,"Schwartz, Felicia",Wall Street Journal / Dow Jones,Foreign Affairs Reporter,F,4818,3256,4908,Tue Feb 09 02:22:03 +0000 2010,True,False,124.0,22.0,27.0,155.0,328.0,2,2
17113349,nhageradio,"Hager, Nathaniel",WNEW / CBS DC,Former: Morning Anchor,M,4766,4502,36813,Sun Nov 02 12:08:48 +0000 2008,False,False,95.0,45.0,14.0,52.0,206.0,2,2
126401831,elwasson,"Wasson, Erik",Bloomberg News,Congress Reporter,M,4489,2411,12372,Thu Mar 25 19:17:44 +0000 2010,True,False,80.0,48.0,10.0,585.0,723.0,2,2
242893326,cflav,"Flavelle, Christopher",Bloomberg News,Cimate & Adaptation Policy Reporter,M,4366,2357,12472,Tue Jan 25 20:59:10 +0000 2011,True,False,123.0,19.0,23.0,201.0,366.0,2,2
49031364,Marshall_Cohen,"Cohen, Marshall",CNN,Political Research Manager,M,3730,2242,15990,Sat Jun 20 15:25:55 +0000 2009,True,False,139.0,75.0,73.0,192.0,479.0,2,2
62734246,RiegerReport,"Rieger, John",Huffington Post,Producer,M,3453,1875,23500,Tue Aug 04 06:02:30 +0000 2009,False,False,291.0,124.0,88.0,594.0,1097.0,2,2
28713695,kristindonnelly,"Donnelly, Kristin",NBC News,White House Producer,F,3065,1206,7964,Sat Apr 04 01:58:15 +0000 2009,True,False,75.0,13.0,17.0,58.0,163.0,2,2
140144781,harry_horton,"Horton, Harry",Feature Story News,Correspondent,M,2845,2387,25335,Tue May 04 18:24:25 +0000 2010,True,False,143.0,116.0,49.0,200.0,508.0,2,2
356564509,Pat_Garofalo,"Garofalo, Patrick",U.S. News & World Report,"Assistant Managing Editor, Opinion",M,2633,1579,12504,Wed Aug 17 01:35:49 +0000 2011,True,False,130.0,79.0,21.0,40.0,270.0,2,2
21314067,DavidFerris,"Ferris, David",E&E News,Staff Writer,M,2631,1197,3353,Thu Feb 19 16:38:29 +0000 2009,False,False,48.0,27.0,2.0,9.0,86.0,2,2
30385911,pallavireports,"Reddy, Pallavi",CNN,Producer,F,2454,1258,3427,Sat Apr 11 03:25:54 +0000 2009,True,False,3.0,10.0,0.0,19.0,32.0,2,2
568565386,Jason_Plautz,"Plautz, Jason",National Journal,Reporter,M,2387,1133,2294,Tue May 01 21:45:08 +0000 2012,True,False,14.0,2.0,5.0,3.0,24.0,2,2
65349332,GlobeRowland,"Rowland, Christopher",Boston Globe,Washington Bureau Chief,M,2275,1446,7263,Thu Aug 13 12:18:40 +0000 2009,True,False,185.0,76.0,4.0,163.0,428.0,2,2
15582894,rebeccamkern,"Kern, Rebecca M.",Bloomberg BNA,Energy Policy Reporter,F,2139,2657,1927,Thu Jul 24 14:58:04 +0000 2008,True,False,86.0,8.0,3.0,142.0,239.0,2,2
16099513,katedailey,"Dailey, Kathleen",BBC,Planning Editor,F,1914,1099,6775,Tue Sep 02 17:05:23 +0000 2008,True,False,12.0,20.0,17.0,44.0,93.0,2,2
193353562,BenBrodyDC,"Brody, Benjamin",Bloomberg News,Lobbying and Government Ethics Reporter,M,1766,1156,19394,Tue Sep 21 16:27:39 +0000 2010,True,False,24.0,56.0,22.0,278.0,380.0,2,2
259300516,cameron_easley,"Easley, Cameron",Morning Consult,Managing Editor,M,1577,1443,22700,Tue Mar 01 15:43:36 +0000 2011,False,False,85.0,78.0,40.0,129.0,332.0,2,2
395295796,jforsythe23,"Forsythe, Jonathan",McClatchy,Director,M,1495,2221,4488,Fri Oct 21 13:04:06 +0000 2011,True,False,32.0,4.0,1.0,20.0,57.0,2,2
743964506,CNNWade,"Payson-Denney, Wade",CNN,"Producer, CNN Politics",M,1370,835,2004,Tue Aug 07 23:23:26 +0000 2012,False,False,3.0,7.0,10.0,4.0,24.0,2,2
16431311,JohnHendel,"Hendel, John",Communications Daily,Congress Reporter,M,1286,373,10960,Wed Sep 24 06:05:15 +0000 2008,True,False,164.0,89.0,25.0,168.0,446.0,2,2
320627457,ArielCohen37,"Cohen, Ariel",The Hill,"Healthcare Reporter, The Hill Extra",F,1167,1241,5236,Mon Jun 20 07:32:43 +0000 2011,False,False,39.0,28.0,14.0,44.0,125.0,2,2
251917058,MarisaKashino,"Kashino, Marisa M.",Washingtonian,Senior Editor,F,916,605,1507,Mon Feb 14 03:11:06 +0000 2011,False,False,8.0,27.0,24.0,32.0,91.0,2,2
67682138,BrookeLorenz,"Lorenz, Brooke",Washington Post,Public Relations Coordinator,F,892,1594,1507,Fri Aug 21 18:38:25 +0000 2009,False,False,48.0,1.0,9.0,18.0,76.0,2,2
109030713,JennBFoxNewsDC,"Bowman, Jennifer",Fox News,White House Producer,F,889,838,6290,Wed Jan 27 19:15:42 +0000 2010,False,False,15.0,13.0,16.0,14.0,58.0,2,2
46713710,bscanlanCSPAN,"Scanlan, William",C–SPAN,Producer & Host,M,867,897,6926,Fri Jun 12 18:27:18 +0000 2009,False,False,134.0,43.0,27.0,36.0,240.0,2,2
94116066,stoddrad,"Stoddard, Rick",C–SPAN,Producer,M,867,3512,4402,Wed Dec 02 15:55:43 +0000 2009,False,False,9.0,9.0,7.0,99.0,124.0,2,2
16192862,SWilsonProducer,"Wilson, Stephanie",WUSA–TV,Senior Multimedia Producer,F,826,825,2414,Mon Sep 08 21:54:11 +0000 2008,False,False,113.0,18.0,5.0,6.0,142.0,2,2
126719717,JenniferYachnin,"Yachnin, Jennifer",E&E News,Reporter,F,788,912,1051,Fri Mar 26 19:42:06 +0000 2010,False,False,64.0,13.0,3.0,21.0,101.0,2,2
146882416,ericmorrow11,"Morrow, Eric",Buzzfeed,Social Media Editor / Journalist,M,755,1570,6645,Sat May 22 15:54:51 +0000 2010,False,False,601.0,199.0,77.0,163.0,1040.0,2,2
161286041,mkloughran,"Loughran, Matthew",Bloomberg BNA,Senior Health Law Editor,M,534,1361,869,Wed Jun 30 13:15:47 +0000 2010,True,False,86.0,23.0,11.0,65.0,185.0,2,2
3988150241,lanceingthing,"Ing, Lance",NBC,Photojournalist / Editor / Producer,M,301,541,3526,Sun Oct 18 16:18:38 +0000 2015,False,False,74.0,8.0,5.0,341.0,428.0,2,2
3246905603,jbcasuga,"Casuga, Jay-Anne B.",Bloomberg BNA,Senior Legal Editor,F,290,179,746,Mon May 11 22:31:30 +0000 2015,True,False,28.0,39.0,12.0,82.0,161.0,2,2
15925218,yehle,"Yehle, Emily J.",E&E News,Natural Resources Reporter,F,261,113,97,Thu Aug 21 00:02:14 +0000 2008,False,False,3.0,2.0,2.0,8.0,15.0,2,2
23332846,mattzap,"Zapotosky, Matt",Washington Post,Reporter,M,56887,1150,6729,Sun Mar 08 17:57:00 +0000 2009,True,False,124.0,26.0,233.0,51.0,434.0,2,1
90077282,politicoalex,"Isenstadt, Alex",Politico,Reporter,M,28130,2738,4723,Sun Nov 15 02:40:45 +0000 2009,True,False,177.0,27.0,5.0,17.0,226.0,2,1
54322823,ericbradner,"Bradner, Eric",CNN,Political Reporter,M,16293,3430,12574,Mon Jul 06 20:30:23 +0000 2009,True,False,99.0,154.0,120.0,573.0,946.0,2,1
117082566,TheBrodyFile,"Brody, David",CBN News,White House Correspondent,M,11356,1140,13579,Wed Feb 24 13:43:43 +0000 2010,False,False,299.0,43.0,21.0,178.0,541.0,2,1
48388417,nathanlgonzales,"Gonzales, Nathan",InsidePolitics,Editor & Publisher,M,8220,420,10420,Thu Jun 18 15:44:34 +0000 2009,False,False,34.0,100.0,21.0,161.0,316.0,2,1
402155622,AnneRenaut,"Renaut, Anne",Agence France-Presse,Washington Reporter,F,8183,1420,6143,Mon Oct 31 16:49:17 +0000 2011,True,False,50.0,31.0,3.0,37.0,121.0,2,1
129997410,eliotnelson,"Nelson, Eliot",Huffington Post,Politics Reporter & Editor,M,7545,1909,14151,Tue Apr 06 01:10:02 +0000 2010,True,False,113.0,79.0,115.0,108.0,415.0,2,1
219350591,PoliticoScott,"Bland, Scott",Politico,"Editor, Campaign Pro & Host, Nerdcast",M,7424,1134,8819,Wed Nov 24 16:35:07 +0000 2010,True,False,115.0,20.0,74.0,92.0,301.0,2,1
191589342,johngizzi,"Gizzi, John",NewsMax,Chief Political Columnist and White House Correspondent,M,7052,979,16254,Thu Sep 16 20:47:49 +0000 2010,False,False,342.0,0.0,159.0,103.0,604.0,2,1
19545932,kampeas,"Kampeas, Ron",Jewish Telegraphic Agency,Washington Bureau Chief,M,6977,1965,53053,Mon Jan 26 17:37:58 +0000 2009,False,False,472.0,444.0,345.0,1988.0,3249.0,2,1
76133715,mmcauliff,"McAuliff, Michael",Huffington Post,Senior Congressional Reporter,M,6916,1077,22039,Mon Sep 21 20:29:35 +0000 2009,True,False,130.0,140.0,23.0,394.0,687.0,2,1
183898020,SaraSorcher,"Sorcher, Sara",Christian Science Monitor,"Deputy Editor, Passcode",F,6481,3284,7550,Sat Aug 28 04:28:59 +0000 2010,True,False,70.0,8.0,10.0,30.0,118.0,2,1
189129306,kristinapet,"Peterson, Kristina",Wall Street Journal / Dow Jones,Congressional Reporter,F,6288,1250,4353,Fri Sep 10 13:20:18 +0000 2010,True,False,88.0,2.0,5.0,210.0,305.0,2,1
269314519,MichaelLaRosaDC,"Larosa, Michael",NBC News,"Producer, Hardball",M,6261,4462,33229,Sun Mar 20 14:35:56 +0000 2011,False,False,481.0,87.0,3.0,574.0,1145.0,2,1
41909059,eggerton,"Eggerton, John S.",Broadcasting & Cable,Reporter,M,5463,1941,22700,Fri May 22 21:49:24 +0000 2009,False,False,186.0,0.0,1.0,1.0,188.0,2,1
24484939,hookjan,"Hook, Janet",Wall Street Journal / Dow Jones,National Politics Reporter,F,5458,831,3335,Sun Mar 15 04:13:26 +0000 2009,True,False,84.0,8.0,2.0,89.0,183.0,2,1
26520417,nancook,"Cook, Nancy M.",Politico,Senior Reporter,F,5219,1627,5502,Wed Mar 25 15:36:00 +0000 2009,False,False,55.0,20.0,19.0,167.0,261.0,2,1
844158102,brkend,"Kendall, Brent",Wall Street Journal / Dow Jones,Legal Affairs Reporter,M,4488,607,2691,Mon Sep 24 19:33:20 +0000 2012,True,False,37.0,9.0,19.0,65.0,130.0,2,1
54065433,markpmeredith,"Meredith, Mark",Media General,National Reporter,M,3440,1452,8934,Mon Jul 06 01:15:52 +0000 2009,True,False,48.0,9.0,4.0,111.0,172.0,2,1
225163993,ChrisRugaber,"Rugaber, Chris",Associated Press,Employment & Economy Reporter,M,3324,2052,5856,Fri Dec 10 21:31:12 +0000 2010,True,False,42.0,29.0,14.0,177.0,262.0,2,1
82415390,RexNutting,"Nutting, Rex",MarketWatch,Money & Power Columnist,M,3257,224,8684,Wed Oct 14 17:50:02 +0000 2009,True,False,61.0,350.0,2.0,386.0,799.0,2,1
131552659,alneuhauser,"Neuhauser, Alan",U.S. News & World Report,Criminal Justice Law Reporter,M,3166,2642,12408,Sat Apr 10 16:26:39 +0000 2010,True,False,69.0,35.0,10.0,310.0,424.0,2,1
349967181,SimoneReports,"Del Rosario, Simone",RTTV America,Anchor and Correspondent,F,2989,795,3899,Sun Aug 07 00:34:05 +0000 2011,True,False,43.0,14.0,39.0,72.0,168.0,2,1
104647040,KathHL,"Lyons, Kathryn",Famous DC,Managing Editor,F,2748,1039,1445,Wed Jan 13 23:49:21 +0000 2010,False,False,11.0,38.0,4.0,28.0,81.0,2,1
221255986,sandhya__k,"Kambhampati, Sandhya",,Freelance Reporter,F,2735,759,7808,Tue Nov 30 04:37:53 +0000 2010,False,False,15.0,7.0,107.0,53.0,182.0,2,1
16605494,Fox5Kyle,"Carmean, Kyle",WTTG–Fox Television,Assistant News Director / Journalist,M,2480,2571,15720,Sun Oct 05 20:39:58 +0000 2008,False,False,21.0,2.0,12.0,1.0,36.0,2,1
17092381,grobb2000,"Robb, Gregory",MarketWatch,Federal Reserve & Treasury Reporter,M,2244,1336,4660,Fri Oct 31 20:45:39 +0000 2008,True,False,12.0,0.0,27.0,184.0,223.0,2,1
163313441,ravindranize,"Ravindranath, Mohana",Government Executive,"Fed Tech Reporter, Nextgov",F,2005,1341,1289,Tue Jul 06 02:54:18 +0000 2010,True,False,7.0,21.0,3.0,38.0,69.0,2,1
29519507,TyrichardsonPC,"Richardson, Tyrone",Bloomberg BNA,Capitol Hill Labor Reporter,M,1955,1584,3584,Tue Apr 07 19:20:20 +0000 2009,True,False,53.0,25.0,8.0,143.0,229.0,2,1
562929500,MelanieNews8,"Hastings, Melanie",WJLA–TV / Newschannel 8,News Anchor,F,1902,1152,4457,Wed Apr 25 14:36:23 +0000 2012,True,False,172.0,15.0,7.0,10.0,204.0,2,1
1110221918,Maya_Garg,"Garg, Maya",Aljazeera English,Senior Producer,F,1778,1894,5314,Mon Jan 21 22:51:59 +0000 2013,False,False,25.0,10.0,14.0,80.0,129.0,2,1
134918286,deantscott,"Scott, Dean T.",Bloomberg BNA,Senior Climate Change Reporter,M,1625,598,1506,Mon Apr 19 20:52:55 +0000 2010,True,False,32.0,7.0,1.0,22.0,62.0,2,1
184823423,jbartash,"Bartash, Jeffry",MarketWatch,Economics Reporter,M,1533,261,2471,Mon Aug 30 15:34:28 +0000 2010,False,False,94.0,0.0,9.0,0.0,103.0,2,1
47598412,ShanicaJohnson,"Johnson, Shanica",CBS News,"Producer, CBS Newspath",F,1412,1055,34139,Tue Jun 16 11:06:09 +0000 2009,True,False,153.0,110.0,87.0,196.0,546.0,2,1
17177287,eqhazzard,"Hazzard, Emily Q",ThinkProgress,Senior Editor,F,1255,477,3633,Wed Nov 05 02:17:04 +0000 2008,True,False,49.0,99.0,48.0,95.0,291.0,2,1
248088312,dalykyle,"Daly, Kyle",Bloomberg BNA,"Senior Reporter, Tech & Telecom Policy",M,1214,1087,4508,Sun Feb 06 06:33:04 +0000 2011,True,False,62.0,8.0,367.0,40.0,477.0,2,1
1687026697,Sheila_MacVicar,"MacVicar, Sheila",Aljazeera America,"Former ‎Host, Compass & Correspondent, America Tonight",F,1106,245,4503,Wed Aug 21 00:09:19 +0000 2013,True,False,5.0,28.0,43.0,200.0,276.0,2,1
305668829,JamesLSwann,"Swann, James L.",Bloomberg BNA,Healthcare Fraud Reporter,M,1017,1203,4403,Thu May 26 16:09:45 +0000 2011,True,False,149.0,0.0,3.0,8.0,160.0,2,1
594638044,JohnHeltman,"Heltman, John",American Banker,Fed/FSOC Reporter,M,1009,781,2693,Wed May 30 14:26:26 +0000 2012,True,False,120.0,33.0,39.0,33.0,225.0,2,1
15814757,frankncarlson,"Carlson, Frank",PBS NewsHour,Producer,M,854,1282,2868,Mon Aug 11 22:20:23 +0000 2008,True,False,24.0,20.0,22.0,22.0,88.0,2,1
227546632,nickirossoll,"Rossoll, Nicole",ABC News,Digital Producer,F,775,962,2642,Fri Dec 17 03:32:17 +0000 2010,True,False,45.0,14.0,3.0,66.0,128.0,2,1
63734363,NATASHACOPELAND,"Copeland, Natasha",WRC–TV / NBC–4,Assignment Editor,F,733,724,1904,Fri Aug 07 14:28:27 +0000 2009,False,False,39.0,5.0,5.0,24.0,73.0,2,1
2176318914,AaronELorenzo,"Lorenzo, Aaron E.",Politico,Tax Reporter,M,689,1090,490,Tue Nov 05 15:43:50 +0000 2013,False,False,4.0,11.0,22.0,9.0,46.0,2,1
823772672,erinwusa9,"Van Der Bellen, Erin",WUSA–TV,Producer,F,652,1109,2908,Fri Sep 14 18:39:42 +0000 2012,False,False,105.0,0.0,2.0,41.0,148.0,2,1
26021583,sshoptaw,"Kussin-Shoptaw, Samuel",Bloomberg Government,Government Affairs Data Team Lead,M,635,1392,5866,Mon Mar 23 15:28:29 +0000 2009,True,False,50.0,35.0,25.0,62.0,172.0,2,1
70512637,RebeccaBeitsch,"Beitsch, Rebecca",Stateline.org,State Policy Reporter,F,531,222,2802,Mon Aug 31 21:58:30 +0000 2009,False,False,51.0,15.0,5.0,40.0,111.0,2,1
52393892,PBVogel,"Vogel, Phil",Fox News,"Line Producer, Special Report",M,512,591,8215,Tue Jun 30 13:29:12 +0000 2009,False,False,88.0,15.0,30.0,40.0,173.0,2,1
958323990,km_peters,"Peters, Katherine M.",Government Executive,Deputy Editor,F,478,237,544,Mon Nov 19 19:48:06 +0000 2012,False,False,20.0,15.0,0.0,28.0,63.0,2,1
111622423,rtiron,"Tiron, Roxana",Bloomberg News,Congress & National Security Reporter,F,462,172,789,Fri Feb 05 15:41:10 +0000 2010,False,False,23.0,3.0,7.0,143.0,176.0,2,1
608425107,Rachel_Fazio,"Fazio, Rachel",NBC News,Desk Assistant,F,413,286,4727,Thu Jun 14 17:52:37 +0000 2012,False,False,24.0,3.0,18.0,5.0,50.0,2,1
3362553969,timpperry91,"Perry, Timothy",CBS News,"Associate Producer, Face the Nation",M,313,459,2069,Mon Jul 06 15:40:23 +0000 2015,True,False,25.0,56.0,19.0,200.0,300.0,2,1
295340389,steph_griff,"Griffith, Stephanie",Agence France-Presse,Staff Editor,F,239,432,4185,Sun May 08 20:41:55 +0000 2011,False,False,12.0,13.0,4.0,84.0,113.0,2,1
1126215781,rebecca_wilhelm,"Wilhelm, Rebecca E.",Bloomberg BNA,Legal Editor,F,165,284,1564,Sun Jan 27 21:03:03 +0000 2013,False,False,3.0,17.0,3.0,62.0,85.0,2,1
18646108,BretBaier,"Baier, Bret",Fox News,"Chief Political Anchor & Anchor & Executive Editor, Special Report",M,1095184,6913,52271,Mon Jan 05 21:05:43 +0000 2009,True,False,139.0,615.0,2.0,1623.0,2379.0,1,1
112047805,brithume,"Hume, Brit",Fox News,Senior Political Analyst,M,748449,624,12952,Sun Feb 07 02:55:13 +0000 2010,True,False,150.0,124.0,59.0,83.0,416.0,1,1
85131054,jeffzeleny,"Zeleny, Jeff",CNN,Senior White House Correspondent,M,244114,1639,12535,Sun Oct 25 18:01:39 +0000 2009,True,False,183.0,26.0,24.0,51.0,284.0,1,1
224320485,KellyO,"O’Donnell, Kelly",NBC News,Political Reporter,F,148476,1899,19654,Wed Dec 08 18:09:52 +0000 2010,True,False,522.0,85.0,7.0,28.0,642.0,1,1
56749157,pdoocy,"Doocy, Peter",Fox News,Correspondent,M,105644,1218,4495,Tue Jul 14 17:00:39 +0000 2009,True,False,16.0,2.0,0.0,7.0,25.0,1,1
5336752,PeterHamby,"Hamby, Peter",Snapchat,Head of News,M,83110,6055,20031,Fri Apr 20 15:53:03 +0000 2007,True,False,60.0,63.0,36.0,210.0,369.0,1,1
264924050,shomaristone,"Stone, Shomari",WRC–TV / NBC–4,Reporter,M,82103,65666,14807,Sat Mar 12 17:51:17 +0000 2011,True,False,485.0,19.0,2.0,14.0,520.0,1,1
92079350,mmurraypolitics,"Murray, Mark",NBC News,Senior Political Editor,M,81791,413,41930,Mon Nov 23 18:21:54 +0000 2009,True,False,210.0,160.0,102.0,1456.0,1928.0,1,1
15727317,aterkel,"Terkel, Amanda",Huffington Post,Senior Political Reporter & Politics Managing Editor,F,78736,5996,40718,Mon Aug 04 20:24:44 +0000 2008,True,False,105.0,21.0,8.0,171.0,305.0,1,1
44638576,BBCKimGhattas,"Ghattas, Kim",BBC,"Correspondent, International Affairs",F,72721,1670,20453,Thu Jun 04 15:20:44 +0000 2009,True,False,15.0,68.0,34.0,77.0,194.0,1,1
74820061,Redistrict,"Wasserman, David N.",Cook Political Report,U.S. House Editor,M,72659,805,9214,Wed Sep 16 19:50:43 +0000 2009,True,False,111.0,22.0,38.0,36.0,207.0,1,1
48144950,JudyWoodruff,"Woodruff, Judy",PBS NewsHour,Journalist / Anchor,F,64294,875,4347,Wed Jun 17 22:35:48 +0000 2009,True,False,144.0,20.0,19.0,9.0,192.0,1,1
232235048,PostBaron,"Baron, Martin",Washington Post,Executive Editor,M,53200,541,2120,Thu Dec 30 16:09:00 +0000 2010,True,False,6.0,0.0,0.0,0.0,6.0,1,1
59603406,NickTimiraos,"Timiraos, Nick",Wall Street Journal / Dow Jones,National Economics Reporter,M,50150,316,34102,Thu Jul 23 22:06:04 +0000 2009,True,False,199.0,55.0,90.0,212.0,556.0,1,1
12272322,PoliticsReid,"Wilson, Reid H.",The Hill,National Correspondent,M,45413,972,32741,Tue Jan 15 14:24:03 +0000 2008,False,False,422.0,52.0,18.0,47.0,539.0,1,1
59936143,Dimi,"Sevastopulo, Demetri",Financial Times,Washington Bureau Chief,M,41562,8629,14990,Sat Jul 25 00:53:24 +0000 2009,True,False,195.0,25.0,16.0,80.0,316.0,1,1
24439201,jameshohmann,"Hohmann, James P.",Washington Post,National Political Correspondent,M,38708,3201,31426,Sat Mar 14 22:11:59 +0000 2009,True,False,255.0,95.0,42.0,859.0,1251.0,1,1
18915795,GeraldFSeib,"Seib, Gerald",Wall Street Journal,Bureau Chief & Writer,M,32313,243,6156,Mon Jan 12 21:14:51 +0000 2009,True,False,73.0,19.0,1.0,7.0,100.0,1,1
135162675,AleemMaqbool,"Maqbool, Aleem",BBC,North America Correspondent,M,30280,1695,6136,Tue Apr 20 14:18:50 +0000 2010,True,False,56.0,40.0,8.0,95.0,199.0,1,1
114050808,LisaDNews,"Estes, Diane",PBS NewsHour,Producer,F,28838,843,18502,Sat Feb 13 23:28:22 +0000 2010,True,False,177.0,61.0,63.0,24.0,325.0,1,1
14620003,stevebruskCNN,"Brusk, Steven",CNN,"Supervising Producer & Coverage Manager, White House Unit",M,28192,7312,16553,Thu May 01 21:36:24 +0000 2008,True,False,195.0,1.0,20.0,8.0,224.0,1,1
262799941,scotusreporter,"Barnes, Robert",Washington Post,Supreme Court Reporter,M,27914,504,3061,Tue Mar 08 19:53:01 +0000 2011,True,False,85.0,14.0,13.0,13.0,125.0,1,1
125656811,BBCBarbaraPlett,"Usher, Barbara",BBC,State Department Correspondent,F,27050,314,4960,Tue Mar 23 13:22:06 +0000 2010,True,False,224.0,14.0,8.0,57.0,303.0,1,1
16336098,KristinFisher,"Fisher, Kristin",Fox News,White House Correspondent,F,25437,384,5788,Wed Sep 17 20:03:50 +0000 2008,True,False,102.0,43.0,31.0,45.0,221.0,1,1
54891614,brucejohnson9,"Johnson, Bruce",WUSA–TV,Anchor & Reporter,M,24820,10847,17317,Wed Jul 08 13:17:34 +0000 2009,True,False,400.0,73.0,15.0,175.0,663.0,1,1
169586280,WaPoSean,"Sullivan, Sean",Washington Post,Congressional Reporter,M,22860,1932,14472,Thu Jul 22 18:03:05 +0000 2010,True,False,295.0,33.0,15.0,178.0,521.0,1,1
14362404,bradheath,"Heath, Brad",USA Today,Investigative Reporter,M,22036,947,15065,Fri Apr 11 16:45:09 +0000 2008,True,False,189.0,50.0,649.0,291.0,1179.0,1,1
234186830,HeidiPrzybyla,"Przybyla, Heidi",USA Today,Sr Politics Reporter,F,21792,1064,9101,Wed Jan 05 01:32:51 +0000 2011,True,False,215.0,139.0,24.0,408.0,786.0,1,1
57751453,AthenaCNN,"Jones, Athena",CNN,White House Correspondent,F,21698,3633,4830,Fri Jul 17 20:41:46 +0000 2009,True,False,21.0,19.0,11.0,29.0,80.0,1,1
12577632,ElizabethPrann,"Prann, Elizabeth",Fox News,reporter @foxnews,F,21311,520,2384,Wed Jan 23 03:05:00 +0000 2008,True,False,11.0,13.0,9.0,36.0,69.0,1,1
120233868,MarkLandler,"Landler, Mark",New York Times,White House Correspondent,M,21006,585,1974,Fri Mar 05 21:47:32 +0000 2010,True,False,39.0,1.0,0.0,1.0,41.0,1,1
20957491,AlexPappas,"Pappas, Alex",Washington Examiner,Breaking News Editor,M,20226,5971,2804,Mon Feb 16 02:49:04 +0000 2009,True,False,226.0,26.0,12.0,148.0,412.0,1,1
16261513,KilloughCNN,"Killough, Ashley",CNN,Political Producer,F,20017,1887,11115,Fri Sep 12 19:00:38 +0000 2008,True,False,135.0,31.0,4.0,33.0,203.0,1,1
58869089,margarettalev,"Talev, Margaret",Bloomberg News,Senior White House Reporter,F,19588,4517,4442,Tue Jul 21 18:06:26 +0000 2009,True,False,122.0,30.0,5.0,230.0,387.0,1,1
49793110,tomsherwood,"Sherwood, Tom",WRC–TV / NBC–4,Reporter,M,18692,1078,20307,Mon Jun 22 22:38:38 +0000 2009,True,False,241.0,213.0,1.0,169.0,624.0,1,1
17348735,CalNBC,"Perry, Cal",MSNBC,Senior Editor / Journalist,M,17621,428,19610,Wed Nov 12 21:04:15 +0000 2008,True,False,50.0,122.0,12.0,168.0,352.0,1,1
