Node-Id,Node-Title,attribute-Is-Verified-1-Twitter JSON all,attribute-Tweets-Sent-Count-1-Twitter JSON all,inDegreeCentrality-1-Twitter JSON all,inDegreeCentrality-1-Twitter JSON all-unscaled,kcore-1-Twitter JSON all,kcore-1-Twitter JSON all-unscaled,totalDegreeCentrality-1-Twitter JSON all,totalDegreeCentrality-1-Twitter JSON all-unscaled,twitter-actualInfluencer-1-Twitter JSON all,twitter-actualInfluencer-1-Twitter JSON all-unscaled,twitter-averageMentionsPerTweet-1-Twitter JSON all,twitter-averageMentionsPerTweet-1-Twitter JSON all-unscaled,twitter-mostMentioned-1-Twitter JSON all,twitter-mostMentioned-1-Twitter JSON all-unscaled,twitter-numberOfFollowers-1-Twitter JSON all,twitter-numberOfFollowers-1-Twitter JSON all-unscaled,twitter-potentialConnectors-1-Twitter JSON all,twitter-potentialConnectors-1-Twitter JSON all-unscaled,twitter-potentialReach-1-Twitter JSON all,twitter-potentialReach-1-Twitter JSON all-unscaled,twitter-reciprocalMentionsCliqueCount-1-Twitter JSON all,twitter-reciprocalMentionsCliqueCount-1-Twitter JSON all-unscaled,twitter-totalMentionsDegree-1-Twitter JSON all,twitter-totalMentionsDegree-1-Twitter JSON all-unscaled,twitter-totalMentionsKcore-1-Twitter JSON all,twitter-totalMentionsKcore-1-Twitter JSON all-unscaled,twitter-totalMentionsPageRank-1-Twitter JSON all,twitter-totalReciprocalMentionsUnweighted-1-Twitter JSON all,twitter-totalReciprocalMentionsUnweighted-1-Twitter JSON all-unscaled,twitter-trustedSource-1-Twitter JSON all,twitter-trustedSource-1-Twitter JSON all-unscaled,twitter-wantsToBeInfluencer-1-Twitter JSON all,twitter-wantsToBeInfluencer-1-Twitter JSON all-unscaled,weakComponentMembers-5-Twitter JSON all,weakComponentMembers-3-Twitter JSON all,weakComponentMembers-4-Twitter JSON all,weakComponentMembers-2-Twitter JSON all,
82148377,RADIOEDD,0,17,0,0,0,0,0,0,0,244,0,0,0,0,1.121e-04,244,0,0,0,0,0,0,0,0,0,0,7.896e-05,0,0,0,0,0,0,350,69,305,120,
14247783,GeorgeDSanchez,0,20,1.920e-06,5,0,0,0,0,1.330e-05,14420,0.108,0.250,8.636e-04,2,4.218e-04,918,0,916082,4.346e-06,9785531,0,0,1.562e-06,12,4.318e-04,1,1.599e-04,0,0,4.318e-04,1,0.001,3,351,1,306,1,
399730564,colmonews,0,23,1.920e-06,5,4.318e-04,1,0,1,3.522e-05,38182,0.094,0.217,8.636e-04,2,1.916e-04,417,0,2049248.875,6.632e-06,14932025,0,0,1.562e-06,12,8.636e-04,2,9.453e-05,4.318e-04,1,4.318e-04,1,0.001,3,1,1,1,1,
46213956,JamilSmith,0,1366,3.302e-05,86,0.002,5,1.263e-05,16,0.007,7677233,0.027,0.063,0.024,55,0.049,105655,1.621e-04,364928544,5.566e-05,125313752,0.001,1,3.359e-05,258,0.009,20,3.800e-04,0.003,6,0.019,45,0.009,21,1,1,1,1,
296416564,FaisalAlkadiri,0,19,3.072e-06,8,4.318e-04,1,1.579e-06,2,1.574e-05,17062,0.182,0.421,8.636e-04,2,8.869e-05,193,0,1181446.500,3.122e-06,7027791.500,0,0,2.213e-06,17,8.636e-04,2,8.644e-05,4.318e-04,1,0,0,0.002,5,352,1,1,1,
64632598,Lhartzenbusch,0,309,1.075e-05,28,0,0,0,0,3.024e-05,32783,0.039,0.091,4.318e-04,1,9.512e-05,207,0,2567725.500,9.778e-06,22014320,0,0,7.420e-06,57,4.318e-04,1,8.098e-05,0,0,4.318e-04,1,0.009,20,1,1,307,1,
238252964,erindooley,0,23,1.920e-06,5,4.318e-04,1,0,1,1.657e-05,17960,0.094,0.217,0.001,3,9.820e-04,2137,0,261911.375,2.214e-06,4984529,0,0,1.302e-06,10,8.636e-04,2,1.245e-04,4.318e-04,1,8.636e-04,2,0,0,353,1,1,1,
45128645,ajdukakis,0,219,1.190e-05,31,0.001,3,3.947e-06,5,1.339e-04,145143,0.061,0.142,0.003,6,0.001,2581,1.466e-05,33009458,1.520e-05,34216336,0,0,6.509e-06,50,0.002,5,1.144e-04,0.001,3,8.636e-04,2,0.003,7,1,1,1,1,
251105718,dougmckelway,0,120,8.448e-06,22,0,0,0,0,5.996e-04,649999,0.079,0.183,0.003,7,0.001,2594,7.935e-06,17864654,4.456e-05,100313848,0,0,6.509e-06,50,0.002,4,1.550e-04,0,0,0,0,0.006,14,1,1,308,1,
22675685,pdicarlocnn,0,20,3.456e-06,9,4.318e-04,1,1.579e-06,2,0.004,3800937,0.194,0.450,8.636e-04,2,0.002,4403,9.820e-06,22109832,8.130e-05,183033312,0,0,2.213e-06,17,8.636e-04,2,1.034e-04,4.318e-04,1,4.318e-04,1,0.002,4,354,1,1,1,
106565465,laurabernardini,0,64,1.152e-05,30,4.318e-04,1,0,1,2.466e-05,26730,0.202,0.469,0.002,4,0.001,2350,1.051e-05,23652712,3.924e-06,8834824,0,0,6.900e-06,53,0.001,3,8.362e-05,4.318e-04,1,4.318e-04,1,0.005,12,355,1,1,1,
517633752,ACrutchfield14,0,96,2.765e-05,72,0.002,4,1.894e-05,24,0.005,5880857,0.324,0.750,0.007,17,6.888e-04,1499,2.478e-05,55791304,8.669e-05,195175776,0,0,1.992e-05,153,0.005,12,4.231e-04,0.002,4,0.004,10,0.007,17,356,1,1,1,
18097821,PrestonCNN,1,215,2.995e-05,78,0.004,10,1.737e-05,22,0.008,9013384,0.157,0.363,0.012,28,0.021,46057,9.680e-05,217935584,9.660e-05,217478880,0.001,1,1.849e-05,142,0.008,18,3.666e-04,0.005,11,0.003,7,0.006,15,1,1,1,1,
23621827,DavidNakamura,0,362,2.726e-05,71,0.006,13,2.447e-05,31,0.023,24623360,0.085,0.196,0.061,141,0.013,28819,6.522e-05,146838816,9.673e-05,217787360,0.013,12,6.613e-05,508,0.012,28,0.002,0.008,19,0.047,109,0.003,6,1,1,1,1,
128659076,KevinBohnCNN,0,2,0,0,0,0,0,0,4.263e-06,4621,0,0,0,0,0.002,4621,0,0,0,0,0,0,0,0,0,0,7.896e-05,0,0,0,0,0,0,357,70,309,121,
266391425,WesleyBruer,0,22,0,3,0,0,0,0,9.125e-06,9892,0.059,0.136,8.636e-04,2,0.001,2240,0,416205.094,1.490e-06,3355513.500,0,0,0,5,4.318e-04,1,8.104e-05,0,0,0,0,4.318e-04,1,358,1,310,1,
59130623,zbyronwolf,0,248,2.189e-05,57,0.003,6,1.894e-05,24,0.007,7421949,0.099,0.230,0.011,25,0.005,10450,2.965e-05,66764388,8.254e-05,185822080,0.002,2,1.770e-05,136,0.006,14,3.292e-04,0.003,7,0.008,18,0.005,12,359,1,1,1,
472270797,WJCadigan,0,298,4.339e-05,113,0.002,4,5.526e-06,7,6.420e-05,69589,0.164,0.379,0.002,4,2.196e-04,478,4.850e-06,10920333,1.331e-05,29976984,0,0,2.669e-05,205,0.002,4,8.735e-05,0.002,4,4.318e-04,1,0.018,42,1,1,1,1,
164702019,burlij,0,29,2.304e-06,6,0.001,3,2.368e-06,3,3.572e-04,387250,0.089,0.207,0.005,12,8.129e-04,1769,0,1511786.875,2.357e-05,53059216,0,0,2.994e-06,23,0.004,10,1.842e-04,0.001,3,0.002,5,0,0,360,1,1,1,
213705184,petermorrisCNN,0,4,0,0,0,0,0,0,3.683e-04,399280,0,0,0.005,11,4.329e-04,942,0,0,3.586e-05,80725536,0,0,1.562e-06,12,0.004,9,1.442e-04,0,0,0,0,0,0,361,1,311,122,
769641584,GloriaBorger,0,348,6.105e-05,159,0.006,13,2.684e-05,34,0.011,12016154,0.197,0.457,0.020,47,0.021,44744,2.093e-04,471243808,9.714e-05,218691168,0.013,12,4.595e-05,353,0.009,22,7.818e-04,0.008,19,0.003,8,0.021,49,1,1,1,1,
21401086,LeslieABentz,0,108,1.306e-05,34,8.636e-04,2,2.368e-06,3,1.346e-04,145901,0.136,0.315,0.001,3,0.002,3505,1.451e-05,32678006,2.013e-05,45329936,0,0,8.592e-06,66,0.001,3,1.014e-04,8.636e-04,2,0,0,0.005,12,362,1,1,1,
310128043,gregorywallace,0,15,1.920e-06,5,0,0,0,0,0.002,1748049,0.144,0.333,0.006,14,0.001,2684,1.630e-06,3669534.750,6.697e-05,150787120,0,0,3.124e-06,24,0.004,10,1.547e-04,0,0,0.001,3,8.636e-04,2,363,1,312,1,
20696334,KristenhCNN,0,236,3.725e-05,97,0.003,6,7.104e-06,9,1.791e-04,194177,0.177,0.411,0.004,9,0.002,3477,1.757e-05,39559080,1.131e-05,25467224,0,0,2.382e-05,183,0.003,8,1.364e-04,0.003,6,0.002,4,0.017,40,1,1,1,1,
58208587,MatthewHilk,0,20,6.144e-06,16,4.318e-04,1,0,1,9.968e-06,10805,0.345,0.800,4.318e-04,1,2.114e-04,460,1.530e-06,3444912,3.919e-06,8823879,0,0,3.515e-06,27,4.318e-04,1,7.989e-05,4.318e-04,1,0,0,0.003,8,364,1,1,1,
30722743,Rene_MarshCNN,0,60,7.680e-06,20,0.002,4,6.315e-06,8,0.005,5450052,0.144,0.333,0.003,7,0.004,7960,1.368e-05,30800116,9.293e-05,209220064,0.001,1,5.207e-06,40,0.002,5,1.656e-04,0.002,4,4.318e-04,1,0.003,7,1,1,1,1,
2680112214,CNNKatelyn,0,5,0,0,0,0,0,0,0,468,0,0,0,0,2.151e-04,468,0,0,0,0,0,0,0,0,0,0,7.896e-05,0,0,0,0,0,0,365,71,313,123,
743964506,CNNWade,0,24,3.456e-06,9,0.001,3,3.157e-06,4,8.605e-05,93284,0.162,0.375,0.003,7,6.291e-04,1369,2.818e-06,6344713.500,9.057e-06,20390788,0.001,1,2.864e-06,22,0.003,6,9.908e-05,0.001,3,0.002,4,4.318e-04,1,366,1,1,1,
807212926104911872,MarkIronsMedia,0,145,1.229e-05,32,4.318e-04,1,5.526e-06,7,2.700e-05,29267,0.095,0.221,0.002,5,9.925e-05,216,0,2422301,1.310e-06,2950022.500,0,0,7.030e-06,54,4.318e-04,1,1.612e-04,4.318e-04,1,0.002,4,0.001,3,1,1,1,1,
30977516,jcalvi,0,401,1.766e-05,46,4.318e-04,1,7.104e-06,9,1.817e-04,196972,0.050,0.115,0.003,6,6.631e-04,1443,3.862e-06,8693831,3.464e-06,7798601.500,0,0,1.185e-05,91,8.636e-04,2,2.406e-04,8.636e-04,2,0.003,6,0.003,7,1,1,1,1,
255620328,CassieSpodak,0,137,2.534e-05,66,0.003,8,1.658e-05,21,8.422e-04,912924,0.208,0.482,0.010,23,0.001,3172,1.657e-05,37294776,2.450e-05,55153012,0.001,1,1.914e-05,147,0.007,17,2.475e-04,0.004,10,0.006,15,0.009,20,1,1,1,1,
16529160,reynoldscat,0,32,4.608e-06,12,8.636e-04,2,3.947e-06,5,6.180e-04,669969,0.162,0.375,0.003,6,4.338e-04,944,1.259e-06,2834406.750,5.219e-05,117506008,0,0,4.817e-06,37,0.002,5,2.942e-04,8.636e-04,2,0.002,5,0.003,6,367,1,1,1,
131630960,Jennasakwa,1,26,2.304e-06,6,0,0,0,0,1.512e-05,16395,0.100,0.231,8.636e-04,2,0.002,3893,7.547e-06,16991778,4.025e-06,9062095,0,0,1.823e-06,14,8.636e-04,2,1.068e-04,0,0,4.318e-04,1,0.001,3,368,1,314,1,
17331053,staceyssamuel,0,20,0,0,0,0,0,0,3.024e-05,32782,0,0,4.318e-04,1,3.805e-04,828,0,0,9.401e-06,21164688,0,0,0,2,4.318e-04,1,8.200e-05,0,0,4.318e-04,1,0,0,369,1,315,1,
113039126,matthadro,0,182,9.215e-06,24,4.318e-04,1,1.105e-05,14,8.068e-05,87456,0.057,0.132,8.636e-04,2,8.657e-04,1884,3.313e-06,7459387,0,100733.789,0,0,7.551e-06,58,4.318e-04,1,1.821e-04,4.318e-04,1,0,0,0.002,4,1,1,316,1,
91010836,CatSzeltner,0,233,1.920e-05,50,4.318e-04,1,1.105e-05,14,9.916e-05,107494,0.093,0.215,0.001,3,0.002,3330,1.730e-06,3894614.500,0,2626636.250,0,0,8.852e-06,68,4.318e-04,1,1.517e-04,4.318e-04,1,8.636e-04,2,8.636e-04,2,1,1,316,1,
2596513261,CBSDianaQuinn,0,3,0,1,0,0,0,0,0,65,0.144,0.333,0,0,2.987e-05,65,0,191.727,0,0,0,0,0,1,0,0,7.896e-05,0,0,0,0,0,0,370,1,317,124,
298137288,McCartneyWP,0,171,8.448e-06,22,8.636e-04,2,2.368e-06,3,0.001,1543717,0.056,0.129,0.006,14,0.001,2481,5.310e-06,11955440,5.789e-05,130341528,0,0,6.769e-06,52,0.003,8,1.727e-04,8.636e-04,2,0.006,13,0.001,3,371,1,1,1,
12988312,hamrickisms,0,794,3.917e-05,102,4.318e-04,1,1.579e-06,2,5.007e-04,542737,0.055,0.128,0.005,12,0.003,5502,2.032e-05,45741548,8.654e-06,19484090,0,0,2.148e-05,165,0.003,7,1.161e-04,4.318e-04,1,0.004,9,0.010,23,1,1,1,1,
54276497,loriamontgomery,0,882,9.983e-05,260,0.006,13,2.921e-05,37,0.006,6518156,0.127,0.295,0.014,33,0.001,3190,3.440e-05,77452088,8.306e-05,187008528,0.014,13,6.626e-05,509,0.009,20,3.599e-04,0.006,15,0.011,25,0.038,87,1,1,1,1,
169586280,WaPoSean,0,521,1.133e-04,295,0.007,16,2.092e-04,265,0.044,47413232,0.245,0.566,0.049,113,0.010,22829,1.410e-04,317466368,1.184e-04,266506112,0.040,37,1.385e-04,1064,0.012,28,0.003,0.011,25,0.031,72,0.016,36,1,1,1,1,
15993122,dsamuelsohn,0,176,1.690e-05,44,0.004,9,1.816e-05,23,0.004,4303912,0.108,0.250,0.022,52,0.004,9755,2.340e-05,52693548,6.312e-05,142101248,0.005,5,2.526e-05,194,0.010,24,9.624e-04,0.005,11,0.014,32,0.003,7,372,1,1,1,
15826822,rachelweinerwp,0,180,1.536e-05,40,0.001,3,8.683e-06,11,0.002,1780710,0.096,0.222,0.006,15,0.005,10654,3.040e-05,68438888,5.798e-05,130528360,0,0,1.198e-05,92,0.005,11,4.128e-04,0.002,4,0.002,5,0.006,15,373,1,1,1,
19351485,byaaroncdavis,0,118,9.983e-06,26,0.002,5,6.315e-06,8,0.004,4240184,0.095,0.220,0.010,24,0.003,7041,1.472e-05,33145184,8.269e-05,186161248,0.002,2,1.341e-05,103,0.006,14,3.509e-04,0.002,5,0.007,16,0.005,11,374,1,1,1,
470540654,CaraKorte,0,14,0,1,0,0,0,0,0,330,0.031,0.071,0,0,1.516e-04,330,0,94579,0,0,0,0,0,1,0,0,7.896e-05,0,0,0,0,0,0,375,1,318,125,
3362553969,timpperry91,0,300,1.152e-05,30,4.318e-04,1,3.157e-06,4,8.100e-06,8781,0.043,0.100,4.318e-04,1,1.447e-04,315,2.462e-06,5542340.500,2.321e-06,5225025,0,0,7.551e-06,58,4.318e-04,1,8.667e-05,4.318e-04,1,4.318e-04,1,0.006,15,1,1,1,1,
56475632,MonicaTrauzzi,0,26,1.037e-05,27,0.002,4,6.315e-06,8,5.319e-05,57663,0.448,1.038,0.003,6,0.001,2848,9.245e-06,20813542,7.553e-06,17005460,0.001,1,5.598e-06,43,0.002,5,1.164e-04,0.002,4,0,0,0.002,4,1,1,1,1,
72949789,benhulac,0,246,1.574e-05,41,0.003,7,2.289e-05,29,2.802e-04,303764,0.072,0.167,0.009,21,5.588e-04,1216,6.692e-06,15065770,1.529e-05,34420304,0.008,7,1.692e-05,130,0.006,13,2.733e-04,0.004,9,0.006,13,0.003,7,1,1,1,1,
347466521,evanlehmann,0,176,4.915e-05,128,0.004,10,8.999e-05,114,0.001,1230161,0.314,0.727,0.015,35,0.002,4105,2.544e-05,57277204,3.185e-05,71713024,0.026,24,4.765e-05,366,0.006,13,7.069e-04,0.009,21,0.009,20,0.007,17,1,1,1,1,
83636590,rbravender,0,56,1.498e-05,39,0.004,10,2.289e-05,29,3.637e-04,394244,0.301,0.696,0.012,28,9.429e-04,2052,7.120e-06,16029040,1.536e-05,34592476,0.009,8,1.823e-05,140,0.006,13,3.307e-04,0.005,11,0.004,9,0.003,7,1,1,1,1,
21774229,amycarlile,0,438,1.010e-04,263,0.004,10,1.224e-04,155,9.261e-04,1003894,0.259,0.600,0.014,33,0.001,2693,2.641e-05,59470392,2.879e-05,64814576,0.035,33,8.071e-05,620,0.006,13,7.651e-04,0.011,26,0.012,28,0.012,28,1,1,1,1,
21314067,DavidFerris,0,86,4.224e-06,11,0.002,4,7.104e-06,9,1.187e-04,128685,0.055,0.128,0.006,14,0.001,2629,4.357e-06,9809844,1.137e-05,25606942,0.003,3,6.119e-06,47,0.003,8,1.760e-04,0.003,6,0.001,3,8.636e-04,2,376,1,1,1,
386781145,MarkWalzCNN,0,6,0,1,0,0,0,0,0,809,0.072,0.167,0,0,3.717e-04,809,0,41178.836,0,0,0,0,0,1,0,0,7.896e-05,0,0,0,0,0,0,377,1,319,126,
58926235,Deena_CNN,0,352,1.843e-05,48,4.318e-04,1,1.579e-06,2,0.003,2875236,0.059,0.136,0.003,8,0.002,3848,1.426e-05,32095324,6.380e-05,143633664,0,0,1.159e-05,89,0.003,6,1.904e-04,4.318e-04,1,0.003,7,0.006,14,1,1,1,1,
328457819,markgjudge,0,534,3.955e-05,103,0,0,0,0,9.978e-06,10816,0.083,0.193,4.318e-04,1,3.823e-04,832,1.739e-05,39154332,0,0,0,0,1.367e-05,105,0,0,7.896e-05,0,0,0,0,8.636e-04,2,1,1,320,1,
33995378,alisonnews,0,87,7.296e-06,19,4.318e-04,1,0,1,4.886e-06,5297,0.094,0.218,4.318e-04,1,2.684e-04,584,3.865e-06,8700620,1.306e-06,2941026.250,0,0,4.556e-06,35,4.318e-04,1,7.957e-05,4.318e-04,1,0,0,0.004,9,378,1,1,1,
304576970,JessicaWehrman,0,124,1.229e-05,32,4.318e-04,1,0,1,9.693e-05,105074,0.111,0.258,0.003,7,9.503e-04,2068,9.739e-06,21927364,1.227e-05,27632548,0,0,8.983e-06,69,0.002,5,1.164e-04,4.318e-04,1,8.636e-04,2,0.006,13,1,1,321,1,
264025526,elizacollins1,0,999,1.067e-04,278,0.006,14,6.631e-05,84,0.005,5017522,0.120,0.278,0.028,66,0.003,6532,3.373e-05,75943752,6.216e-05,139953504,0.025,23,9.425e-05,724,0.011,25,7.475e-04,0.010,24,0.021,49,0.040,92,1,1,1,1,
309677012,CNSCrane,0,39,0,0,0,0,0,0,0,410,0,0,0,0,1.884e-04,410,0,0,0,0,0,0,0,0,0,0,7.896e-05,0,0,0,0,0,0,379,72,322,127,
598731841,rfoster18,0,57,2.265e-05,59,0.001,3,1.579e-05,20,5.460e-05,59193,0.447,1.035,0.003,8,2.821e-04,614,3.868e-06,8708528,1.128e-05,25403856,0.001,1,1.054e-05,81,0.002,4,1.391e-04,0.003,7,0.001,3,8.636e-04,2,1,1,1,1,
116197447,KateFisherTV,0,33,3.456e-06,9,0.001,3,3.947e-06,5,3.407e-05,36929,0.118,0.273,0.002,5,0.002,3540,5.669e-06,12763108,5.351e-06,12046626,0.001,1,2.864e-06,22,0.002,4,9.626e-05,0.001,3,4.318e-04,1,8.636e-04,2,380,1,1,1,
338472722,DC_mcaleese,0,86,8.832e-06,23,0.001,3,9.472e-06,12,8.176e-05,88635,0.115,0.267,0.003,8,2.201e-04,479,3.543e-06,7975666,7.173e-06,16148772,0.002,2,7.551e-06,58,0.002,4,1.416e-04,0.003,6,0.002,4,0.004,9,381,1,1,1,
36259543,AndreaArenas1,0,69,5.376e-06,14,8.636e-04,2,5.526e-06,7,8.102e-06,8783,0.088,0.203,0.001,3,2.128e-04,463,1.384e-06,3115765.500,1.601e-06,3604239,0,0,3.775e-06,29,8.636e-04,2,9.995e-05,8.636e-04,2,0,0,0.001,3,1,1,1,1,
898527536,RMSilverman,0,0,0,0,0,0,0,0,1.699e-06,1842,0,0,4.318e-04,1,0,0,0,0,0,1537285.125,0,0,0,3,4.318e-04,1,8.487e-05,0,0,0,0,0,0,382,1,323,128,
16798126,danielryntjes,0,146,1.152e-05,30,4.318e-04,1,0,1,1.582e-05,17151,0.089,0.205,0.002,5,3.773e-04,821,1.337e-05,30096358,1.738e-06,3912755,0,0,8.202e-06,63,0.001,3,1.056e-04,4.318e-04,1,0.001,3,0.003,7,1,1,1,1,
26061966,phuffdaddy,0,1027,5.222e-05,136,0.001,3,1.026e-05,13,1.004e-04,108808,0.057,0.132,0.002,5,5.105e-04,1111,1.906e-05,42900656,1.340e-05,30168010,0,0,3.085e-05,237,0.002,4,1.334e-04,0.002,4,4.318e-04,1,0.012,27,1,1,1,1,
339728383,NinaMariaPotts,0,12,0,3,4.318e-04,1,0,1,8.259e-06,8953,0.108,0.250,0.002,4,0.001,2527,0,2646175,0,2273391,0,0,1.562e-06,12,0.002,4,9.649e-05,4.318e-04,1,0,0,0.001,3,383,1,1,1,
100860790,DionNissenbaum,0,299,1.920e-05,50,0.003,6,2.210e-05,28,0.002,2008444,0.072,0.167,0.015,35,0.007,15200,4.544e-05,102304344,3.289e-05,74047288,0.001,1,2.382e-05,183,0.006,15,5.075e-04,0.003,7,0.013,30,0.006,15,1,1,1,1,
34329929,JakeBGibson,0,26,4.608e-06,12,4.318e-04,1,1.579e-06,2,2.864e-04,310511,0.199,0.462,0.003,6,4.820e-04,1049,0,873396.188,2.515e-05,56619856,0,0,3.905e-06,30,0.002,4,1.259e-04,4.318e-04,1,0.002,4,0.001,3,384,1,1,1,
17845212,tteminWFED,0,15,0,1,0,0,0,0,7.326e-05,79415,0.029,0.067,0.002,4,7.890e-04,1717,0,0,9.082e-06,20446772,0,0,2.604e-06,20,8.636e-04,2,2.371e-04,0,0,8.636e-04,2,0,0,1,1,324,1,
109030713,JennBFoxNewsDC,0,58,7.680e-06,20,0.001,3,2.368e-06,3,1.120e-04,121379,0.149,0.345,0.003,8,4.090e-04,890,2.522e-06,5676919,8.183e-06,18423496,0,0,4.817e-06,37,0.003,6,1.410e-04,0.001,3,4.318e-04,1,0.003,7,1,1,1,1,
2375574151,KatieBoWill,0,747,6.297e-05,164,0.004,10,7.736e-05,98,0.004,4079725,0.095,0.220,0.015,34,0.002,5338,6.046e-05,136111184,7.537e-05,169695984,0.006,6,6.145e-05,472,0.008,18,5.018e-04,0.006,15,0.010,24,0.023,54,1,1,1,1,
36483962,jkbuchholz,0,13,0,2,4.318e-04,1,0,1,4.625e-05,50141,0.066,0.154,0.001,3,2.045e-04,445,0,179084.297,8.164e-06,18381486,0,0,0,7,0.001,3,1.041e-04,4.318e-04,1,8.636e-04,2,0,0,385,1,1,1,
16336098,KristinFisher,0,221,1.306e-05,34,0.002,5,8.683e-06,11,0.003,3030076,0.066,0.154,0.009,20,0.012,25414,4.442e-05,100009200,5.243e-05,118048776,0,0,1.328e-05,102,0.005,12,3.014e-04,0.003,6,0.006,14,0.003,7,1,1,1,1,
61200555,BlakeBurman,0,73,3.840e-06,10,4.318e-04,1,0,1,0.003,3675322,0.059,0.137,0.003,8,0.001,2988,3.765e-06,8475532,6.670e-05,150173680,0,0,3.385e-06,26,0.003,6,1.157e-04,4.318e-04,1,0.002,4,8.636e-04,2,386,1,1,1,
237853203,jserbuWFED,0,28,4.608e-06,12,4.318e-04,1,5.526e-06,7,3.871e-05,41964,0.185,0.429,0.001,3,4.260e-04,927,0,645600.750,7.243e-06,16305815,0,0,3.905e-06,30,8.636e-04,2,1.693e-04,4.318e-04,1,4.318e-04,1,0.001,3,387,1,1,1,
19052248,jmillerWFED,0,272,2.573e-05,67,8.636e-04,2,1.894e-05,24,1.885e-04,204340,0.106,0.246,0.005,11,0.003,5631,0,1206210.375,1.520e-05,34217728,0,0,1.849e-05,142,0.002,4,6.072e-04,0.003,6,0.002,5,0.002,4,1,1,1,1,
1098306854,KaterinaErbiti,0,115,1.306e-05,34,0,0,0,0,0,322,0.128,0.296,0,0,1.480e-04,322,1.628e-06,3664210,0,0,0,0,8.202e-06,63,0,0,7.896e-05,0,0,0,0,0.007,17,1,1,325,1,
191250884,DianaOlick,0,91,0,1,0,0,0,0,9.078e-05,98406,0.005,0.011,0.001,3,0.021,46658,0,0,0,2241019.250,0,0,0,9,4.318e-04,1,1.539e-04,0,0,8.636e-04,2,0,0,1,1,326,1,
143200053,EllenVdM,0,49,3.840e-06,10,0,0,0,0,0,425,0.088,0.204,0,0,1.953e-04,425,0,2638753.500,0,0,0,0,1.953e-06,15,0,0,7.896e-05,0,0,0,0,0.002,4,388,1,327,1,
139574248,Alli_Brennan,0,7,0,0,0,0,0,0,0,1040,0,0,0,0,4.779e-04,1040,0,0,0,0,0,0,0,0,0,0,7.896e-05,0,0,0,0,0,0,389,73,328,129,
8162322,NikkiSchwab,0,268,2.649e-05,69,0.003,6,1.026e-05,13,3.438e-04,372722,0.111,0.257,0.006,14,0.003,6875,2.547e-05,57345932,1.675e-05,37714736,0,0,1.640e-05,126,0.003,8,1.487e-04,0.003,7,0.003,7,0.009,20,1,1,1,1,
69706170,tmawelsh,0,494,3.993e-05,104,0.002,5,6.315e-06,8,5.398e-04,585155,0.091,0.211,0.006,14,4.898e-04,1066,6.263e-06,14099912,4.019e-05,90483704,0,0,3.202e-05,246,0.003,7,1.462e-04,0.002,5,0.004,9,0.025,57,1,1,1,1,
21660877,StephanieDhue,0,88,0,1,0,0,0,0,1.205e-06,1306,0.005,0.011,0,0,6.001e-04,1306,0,2612,0,0,0,0,0,2,0,0,7.896e-05,0,0,0,0,4.318e-04,1,390,1,329,1,
3372900155,samtayrey,0,1349,9.100e-05,237,0.004,9,8.130e-05,103,0.001,1200501,0.076,0.176,0.010,23,0.005,10345,5.410e-05,121793552,4.026e-05,90634048,0.009,8,4.921e-05,378,0.006,13,2.822e-04,0.007,16,0.003,7,0.006,15,1,1,1,1,
2259259550,KendallBreitman,0,346,2.649e-05,69,0.002,5,7.104e-06,9,2.358e-04,255583,0.086,0.199,0.005,12,0.001,2247,1.052e-05,23678806,1.890e-05,42554832,0,0,1.797e-05,138,0.003,8,1.068e-04,0.002,5,0.003,7,0.015,35,1,1,1,1,
57751453,AthenaCNN,1,80,7.296e-06,19,0.002,4,4.736e-06,6,0.003,3585210,0.103,0.237,0.006,15,0.010,21702,2.922e-05,65779328,8.074e-05,181786448,0,0,6.769e-06,52,0.005,11,2.298e-04,0.002,4,0.004,9,0.003,8,1,1,1,1,
2385642348,LaurettaBrown6,0,53,9.215e-06,24,0.001,3,1.579e-05,20,8.316e-05,90150,0.196,0.453,0.002,5,3.639e-04,792,6.724e-06,15138350,8.235e-06,18541034,0.001,1,6.639e-06,51,0.001,3,1.341e-04,0.002,4,8.636e-04,2,8.636e-04,2,1,1,1,1,
57057314,ladaisia,0,55,0,2,4.318e-04,1,0,1,0,995,0.016,0.036,4.318e-04,1,9.328e-05,203,0,18108.820,0,620772.938,0,0,0,3,4.318e-04,1,8.371e-05,4.318e-04,1,0,0,0,0,391,1,1,130,
345786040,TweetingGeet,0,650,7.488e-05,195,8.636e-04,2,1.263e-05,16,4.124e-04,447067,0.130,0.300,0.002,5,4.177e-04,909,1.391e-05,31326666,2.712e-05,61066116,0,0,4.752e-05,365,0.001,3,1.438e-04,8.636e-04,2,0.001,3,0.026,60,1,1,1,1,
125212215,jenbuesinger,0,33,0,2,4.318e-04,1,0,1,2.451e-06,2657,0.026,0.061,4.318e-04,1,7.743e-04,1685,0,729457.750,0,1212024.875,0,0,0,3,4.318e-04,1,8.123e-05,4.318e-04,1,0,0,0,0,1,1,1,131,
425112739,jzieglerWTOP,0,3,0,0,0,0,0,0,0,712,0,0,0,0,3.272e-04,712,0,0,0,0,0,0,0,0,0,0,7.896e-05,0,0,0,0,0,0,392,74,330,132,
