"gregstohr","342226913","Stohr, Greg","Bloomberg News","Supreme Court Reporter","M","6909","305","2202","Mon Jul 25 17:40:01 +0000 2011","True","False"
"cstrohm","15947333","Strohm, Chris","Bloomberg News","Reporter, National Security and Technology","M","1104","308","66","Fri Aug 22 17:06:05 +0000 2008","False","False"
"gssullivan","105593442","Sullivan, Gregory","Bloomberg News","Writer, Bloomberg First Word","M","230","1345","1393","Sat Jan 16 21:14:34 +0000 2010","False","False"
"dwallbank","19785811","Wallbank, Derek","Bloomberg News","Reporter","M","4020","1830","29134","Fri Jan 30 20:15:28 +0000 2009","True","False"
"elwasson","126401831","Wasson, Erik","Bloomberg News","Congress Reporter","M","4279","2388","11914","Thu Mar 25 19:17:44 +0000 2010","True","False"
"wellisz","431717755","Wellisz, Chris","Bloomberg News","Financial Reporter","M","1330","1691","4533","Thu Dec 08 16:19:38 +0000 2011","True","False"
"kevinwhitelaw1","743871787","Whitelaw, Kevin","Bloomberg News","Congress Editor","M","945","734","2390","Tue Aug 07 22:24:08 +0000 2012","False","False"
"bwingfield","23642217","Wingfield, Brian","Bloomberg News","Oil Markets Reporter","M","2309","1925","1589","Tue Mar 10 19:53:07 +0000 2009","False","False"
"bondbuyergirl","166226535","Hume, Lynn","Bond Buyer","Washington Bureau Chief","F","1372","777","10377","Tue Jul 13 17:04:40 +0000 2010","False","False"
"indira_l","239857777","Lakashmanan, Indira","Boston Globe","Washington Columnist","F","18607","4128","36628","Tue Jan 18 15:57:48 +0000 2011","True","False"
"annielinskey","37965812","Linskey, Annie","Boston Globe","Chief National Correspondent","F","13047","1688","12994","Tue May 05 17:00:30 +0000 2009","True","False"
"vgmac","60763047","McGrane, Victoria","Boston Globe","Political Reporter ","F","8369","1546","18071","Tue Jul 28 00:50:40 +0000 2009","True","False"
"postkranish","397542335","Kranish, Michael","Boston Globe","Investigative Reporter","M","5029","1250","3165","Mon Oct 24 20:43:57 +0000 2011","True","False"
"globerowland","65349332","Rowland, Christopher","Boston Globe","Washington Bureau Chief","M","2173","1421","6961","Thu Aug 13 12:18:40 +0000 2009","True","False"
"mviser","19914257","Viser, Matthew","Boston Globe","Deputy Washington Bureau Chief","M","55243","1785","24869","Mon Feb 02 16:20:23 +0000 2009","True","False"
"jerryzremski","68482261","Zremski, Jerry","Buffalo News","Washington Bureau Chief","M","1818","743","2774","Mon Aug 24 18:57:45 +0000 2009","False","False"
"sarahmmimms","83462293","Mimms, Sarah","BuzzFeed","Editor","F","5602","1632","14000","Sun Oct 18 22:29:29 +0000 2009","True","False"
"katenocera","14870670","Nocera, Kate","BuzzFeed","DC Bureau Chief","F","26655","1802","28787","Thu May 22 17:06:36 +0000 2008","True","False"
"chrisgeidner","22891564","Geidner, Chris","BuzzFeed","Legal Editor & Supreme Court Correspondent","M","78631","4767","201131","Thu Mar 05 06:48:00 +0000 2009","True","False"
"darrensands","18810140","Sands, Darren","BuzzFeed","Political Reporter","M","7825","2421","27470","Fri Jan 09 18:40:36 +0000 2009","True","False"
"hshaban","391560579","Shaban, Hamza","BuzzFeed","Tech Policy Reporter","M","3401","1645","5913","Sat Oct 15 19:02:05 +0000 2011","True","False"
"dcbigjohn","222622640","Stanton, John","BuzzFeed","Senior National Correspondent","M","42380","2861","61050","Fri Dec 03 23:26:47 +0000 2010","True","False"
"dvergano","58489734","Vergano, Dan","BuzzFeed","Science Reporter ","M","16274","1554","21038","Mon Jul 20 14:42:23 +0000 2009","True","False"
"alex_panetta","46555511","Panetta, Alexander","Canadian Press","Washington Correspondent","M","14427","2409","33652","Fri Jun 12 02:17:06 +0000 2009","True","False"
"hmongilio","1113320360","Mongilio, Heather","Carroll County Times","heather.mongilio@carrollcountytimes.com","F","618","865","5209","Wed Jan 23 03:22:13 +0000 2013","False","False"
"emilyrs","12926172","Schultheis, Emily","CBS News","Politics Reporter","F","10738","1392","13794","Fri Feb 01 01:06:39 +0000 2008","True","False"
"aaronwstanley","36421895","Stanley, Aaron","CDC Gaming Reports","Writer","M","488","1373","1765","Wed Apr 29 17:47:47 +0000 2009","False","False"
"susanferriss","437729436","Ferriss, Susan","Center for Public Integrity","Reporter","F","1081","589","1277","Thu Dec 15 19:24:06 +0000 2011","True","False"
"alikodjaknpr","16579911","Kodjak, Alison","National Public Radio","Correspondent","F","3173","715","7194","Fri Oct 03 16:27:11 +0000 2008","True","False"
"levinecarrie","366602165","Levine, Carrie","Center for Public Integrity","Money in Politics Reporter","F","4030","1149","8217","Fri Sep 02 13:39:16 +0000 2011","True","False"
"erin_rq","378660358","Quinn, Erin","Center for Public Integrity","Political Influence Reporter","F","441","456","540","Fri Sep 23 15:51:20 +0000 2011","True","False"
"kytja","221493459","Weir, Kytja","Center for Public Integrity","Project Manager & Reporter","F","3025","885","13044","Tue Nov 30 20:32:29 +0000 2010","True","False"
"mjbeckel","454100672","Beckel, Michael","Center for Public Integrity","Money in Politics Reporter","M","5117","1901","17109","Tue Jan 03 16:37:05 +0000 2012","True","False"
"gwitkin","575719539","Witkin, Gordon","Center for Public Integrity","Executive Editor","M","554","243","510","Wed May 09 20:04:19 +0000 2012","True","False"
"lynnsweet","14688489","Sweet, Lynn","Chicago Sun-Times","Columnist & Washington Bureau Chief","F","32766","1","20923","Wed May 07 16:37:02 +0000 2008","True","False"
"katherineskiba","237435487","Skiba, Katherine","Chicago Tribune","Washington Correspondent","F","1073","583","1446","Wed Jan 12 20:59:53 +0000 2011","False","False"
"russellchaddock","15871277","Chaddock, Gail","Christian Science Monitor","Congress Reporter","F","1071","2054","1257","Sat Aug 16 05:15:38 +0000 2008","True","False"
"linda_feldmann","25011411","Feldmann, Linda","Christian Science Monitor","Washington Bureau Chief & White House Correspondent","F","1772","755","3653","Wed Mar 18 02:33:12 +0000 2009","True","False"
"kieferf","121166620","Kiefer, Francine","Christian Science Monitor","Congressional Reporter","F","971","273","2256","Mon Mar 08 16:47:54 +0000 2010","True","False"
"sarasorcher","183898020","Sorcher, Sara","Christian Science Monitor","Deputy Editor, Passcode","F","6374","3178","7444","Sat Aug 28 04:28:59 +0000 2010","True","False"
"zcolman","16073416","Colman, Zachary","Christian Science Monitor","Energy & Environment Reporter","M","4697","1527","16136","Mon Sep 01 00:54:46 +0000 2008","True","False"
"breakfastguy","15564173","Cook, David","Christian Science Monitor","Editor At Large","M","1134","469","386","Wed Jul 23 15:04:57 +0000 2008","True","False"
"warrenrichey","193816404","Richey, Warren","Christian Science Monitor","Staff Writer","M","82","75","35","Wed Sep 22 18:49:24 +0000 2010","False","False"
"marktcsm","126709077","Trumbull, Mark","Christian Science Monitor","Environment & Energy Editor","M","1227","1163","3547","Fri Mar 26 18:58:27 +0000 2010","True","False"
"kellanhowell","184918279","Howell, Kellan","Circa","Congressional Correspondent","M","756","979","4649","Mon Aug 30 20:19:30 +0000 2010","False","False"
"sabrinaeaton","16337264","Eaton, Sabrina","Cleveland Plain Dealer","Washington Correspondent","F","2054","705","3472","Wed Sep 17 21:12:19 +0000 2008","True","False"
"stevekoff","18954306","Koff, Stephen","Cleveland Plain Dealer","Washington Bureau Chief","M","2006","239","5172","Tue Jan 13 21:29:13 +0000 2009","True","False"
"qinchencq","112458505","Qi, Chen","CNBC","Digital Video Producer","M","291","471","311","Mon Feb 08 15:35:47 +0000 2010","True","False"
"nicolecnn","55954443","Gaouette, Nicole","CNN","National Security Reporter","M","4001","2093","7412","Sat Jul 11 22:59:55 +0000 2009","True","False"
"akesslerdc","285772181","Kessler, Aaron","CNN","Senior Producer for Data/Investigations ","M","1374","1447","9003","Thu Apr 21 19:15:21 +0000 2011","False","False"
"allisonsherry","176589375","Sherry, Allison","Colorado Public Radio","Government Reporter","F","3385","513","3849","Mon Aug 09 23:06:17 +0000 2010","True","False"
"jessicawehrman","304576970","Wehrman, Jessica","Columbus Dispatch","Washington Correspondent","F","2034","1346","4480","Tue May 24 19:06:47 +0000 2011","False","False"
"jacktorry1","385045862","Torry, Jack","Columbus Dispatch","D.C. Bureau Chief","M","1599","2334","3613","Tue Oct 04 19:38:17 +0000 2011","False","False"
"johnhendel","16431311","Hendel, John","Communications Daily","Congress Reporter","M","1193","372","10599","Wed Sep 24 06:05:15 +0000 2008","True","False"
"makejdm","175610542","Make, Jonathan","Communications Daily","Executive Editor","M","827","215","5083","Sat Aug 07 02:43:54 +0000 2010","True","False"
"jplungis","142813236","Plungis, Jeff","Consumer Reports","Auto Industry Reporter","M","1331","1932","2638","Tue May 11 20:53:27 +0000 2010","False","False"
"kackleyz","134870834","Ackley, Kate","CQ Roll Call","Reporter, Influence and Money","F","2792","2438","8719","Mon Apr 19 17:51:06 +0000 2010","False","False"
"rebeccaadamsdc","2251001292","Adams, Rebecca","CQ Roll Call","Health Care Editor","F","1787","999","2071","Tue Dec 17 21:35:09 +0000 2013","False","False"
"ccamia","45445240","Camia, Catalina","CQ Roll Call","Editor","F","1899","643","5033","Sun Jun 07 23:02:39 +0000 2009","False","False"
"characarter","570169435","Carter, Charlene","CQ Roll Call","Deputy Editor, CQ Now","F","245","178","197","Thu May 03 18:02:41 +0000 2012","False","False"
"sarahheartsnews","177427007","Chacko, Sarah","CQ Roll Call","Senior Reporter","F","1640","1490","6901","Thu Aug 12 03:02:52 +0000 2010","True","False"
"vaferguson","28722356","Ferguson, Ellyn","CQ Roll Call","Food Reporter, CQ Now","F","492","294","6430","Sat Apr 04 02:45:01 +0000 2009","False","False"
"ameliafrappolli","3319089207","Frappolli, Amelia","CQ Roll Call","Congressional Reporter","F","923","871","2353","Thu Jun 11 15:38:44 +0000 2015","False","False"
"alexgangitano","357162119","Gangitano, Alexandra","CQ Roll Call","Reporter, Heard on the Hill","F","2287","611","4371","Wed Aug 17 23:14:26 +0000 2011","True","False"
"mg_davis","303425304","Gates-Davis, Marilyn","CQ Roll Call","Design Director, CQ Magazine","F","165","43","63","Sun May 22 21:05:43 +0000 2011","False","False"
"annekimdc","749375898","Kim, Anne","CQ Roll Call","Deputy Editor, BillTrack","F","709","1145","629","Fri Aug 10 13:37:46 +0000 2012","False","False"
"lindsemcpherson","167511780","McPherson, Lindsey","CQ Roll Call","House Leadership Reporter","F","2325","1589","4879","Fri Jul 16 19:45:21 +0000 2010","True","False"
"kelmej","16061946","Mejdrich, Kellie","CQ Roll Call","Appropriations & Budget Reporter","F","3835","4395","17187","Sun Aug 31 03:20:17 +0000 2008","True","False"
"elvina_nawaguna","34435477","Nawaguna, Elvina","CQ Roll Call","Energy & Environment Reporter, CQ NOw","F","1339","2740","2894","Wed Apr 22 23:07:18 +0000 2009","False","False"
"janenorman","15430418","Norman, Jane","CQ Roll Call","Economy & Budget Editor","F","1056","434","2285","Mon Jul 14 18:45:28 +0000 2008","False","False"
"oswaldrachel","506375545","Oswald, Rachel","CQ Roll Call","Foreign Policy Reporter, CQ Now","F","1921","533","2031","Mon Feb 27 20:43:38 +0000 2012","False","False"
"gkroberts","31183389","Roberts, Gillian","CQ Roll Call","Visual Reporting Editor","F","1478","1119","4982","Tue Apr 14 18:08:46 +0000 2009","True","False"
"amyleerosen","3891878001","Rosen, Amy","CQ Roll Call","Corporate Governance Analyst","F","526","860","1016","Wed Oct 07 17:29:19 +0000 2015","False","False"
"ashuppy","345158526","Shuppy, Anne","CQ Roll Call","Legislative Analyst, CQ Now","F","2261","1419","4898","Sat Jul 30 04:22:29 +0000 2011","False","False"
"sarasmarley","122277905","Smith, Sara","CQ Roll Call","Deputy Editor","F","173","267","353","Fri Mar 12 05:22:15 +0000 2010","False","False"
"emrwilkins","40532337","Wilkins, Emily","CQ Roll Call","Education & Labor Policy Reporter, CQ Now","F","1253","1461","3800","Sat May 16 20:08:19 +0000 2009","True","False"
"kdooleyyoung","78623653","Young, Kerry","CQ Roll Call","Reporter","F","2241","1148","7761","Wed Sep 30 15:06:50 +0000 2009","False","False"
"bennettjohnt","45828171","Bennett, John T.","CQ Roll Call","White House Correspondent","M","6029","894","24600","Tue Jun 09 12:44:57 +0000 2009","True","False"
"jchamseddine10","3901972468","Chamseddine, Jad","CQ Roll Call","M&A, Antitrust, Congressional Reporter","M","61","140","606","Thu Oct 08 18:44:17 +0000 2015","False","False"
"skrybe","16636243","Christensen, Mike","CQ Roll Call","Senior Editor","M","477","533","2098","Tue Oct 07 20:18:45 +0000 2008","False","False"
"alexclearfield","3739469775","Clearfield, Alexander","CQ Roll Call","Reporter, CQ Now","M","355","607","4860","Tue Sep 22 14:14:34 +0000 2015","False","False"
"tcurry_himself","126369849","Curry, Thomas","CQ Roll Call","Staff Writer","M","1878","1091","12595","Thu Mar 25 17:05:10 +0000 2010","False","False"
"johnmdonnelly","15739494","Donnelly, John","CQ Roll Call","Defense Writer","M","5052","2635","17676","Tue Aug 05 18:13:31 +0000 2008","False","False"
"energyreporter","19311787","Felker, Edward","CQ Roll Call","Director, CQ Now","M","1066","1074","568","Wed Jan 21 22:22:57 +0000 2009","False","False"
"tonygnoffo","17465475","Gnoffo, Anthony","CQ Roll Call","Policy Editor for Energy & Environment","M","524","263","1973","Tue Nov 18 15:14:05 +0000 2008","False","False"
"jhunterdc","119115218","Hunter, John","CQ Roll Call","Editorial Product Strategist","M","481","605","3578","Tue Mar 02 18:26:26 +0000 2010","False","False"
"skomarow","270944758","Komarow, Steven","CQ Roll Call","Senior Vice President and Executive Editor","M","593","204","2202","Wed Mar 23 15:08:21 +0000 2011","False","False"
"randyleonard","87473031","Leonard, Randall","CQ Roll Call","Deputy Editor, CQ Magazine","M","1056","2046","3734","Wed Nov 04 16:19:41 +0000 2009","False","False"
"relucasz","602199246","Lucas, Ryan","CQ Roll Call","Intelligence & National Security Reporter ","M","1834","418","2600","Thu Jun 07 19:04:24 +0000 2012","True","False"
"mikejmagner","493715632","Magner, Mike","CQ Roll Call","Managing Editor, CQ Weekly","M","217","259","103","Thu Feb 16 03:22:38 +0000 2012","False","False"
"ryanmccrimmon","338179204","McCrimmon, Ryan","CQ Roll Call","Congress & Government Spending Reporter, CQ Now","M","1278","584","1757","Tue Jul 19 05:41:59 +0000 2011","True","False"
"camcgrady","71630958","McGrady, Clyde","CQ Roll Call","Reporter","M","318","491","5366","Fri Sep 04 20:32:09 +0000 2009","False","False"
"jonathan_miller","111664124","Miller, Jonathan","CQ Roll Call","Deputy Editor, CQ Magazine","M","261","262","2314","Fri Feb 05 18:46:01 +0000 2010","False","False"
"toddruger","22728467","Ruger, Todd","CQ Roll Call","Legal Affairs Writer","M","3429","764","7549","Wed Mar 04 03:42:15 +0000 2009","False","False"
"asiddons","21769429","Siddons, Andrew","CQ Roll Call","FDA & Food Safety Reporter","M","860","466","2145","Tue Feb 24 16:41:39 +0000 2009","False","False"
"michaeltindc","797773572806688768","Teitelbaum, Michael","CQ Roll Call","Deputy Data Editor","M","51","98","316","Sun Nov 13 12:10:16 +0000 2016","False","False"
