Attribute,Measure,Group,Min,Mean,Max,Stddev,
LOCATION,weakComponentMembers-3,"Atlanta, GA",1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington, DC, and on your radio",1,1,1,0,
LOCATION,weakComponentMembers-3,#RiseUp,1,1,1,0,
LOCATION,weakComponentMembers-3,The nation's capital,1,1,1,0,
LOCATION,weakComponentMembers-3,"D.C., No.Va.",1,1,1,0,
LOCATION,weakComponentMembers-3,"Annandale, VA",1,1,1,0,
LOCATION,weakComponentMembers-3,Rhode Island,1,1,1,0,
LOCATION,weakComponentMembers-3,"Takoma Park, MD",1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington, D.C., and around.",1,1,1,0,
LOCATION,weakComponentMembers-3,Washington D.C. USA,1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington, DC / Indianapolis",1,1,1,0,
LOCATION,weakComponentMembers-3,Kstewart@wtop.com,1,1,1,0,
LOCATION,weakComponentMembers-3,D.C./Northern VA/Maryland,1,1,1,0,
LOCATION,weakComponentMembers-3,"Maryland, USA",1,91.667,239,105.101,
LOCATION,weakComponentMembers-3,DC/Chapel Hill/Berlin,36,36,36,0,
LOCATION,weakComponentMembers-3,Virginia,1,1,1,0,
LOCATION,weakComponentMembers-3,"Charlotte, NC",1,1,1,0,
LOCATION,weakComponentMembers-3,"London, England",1,139.750,235,94.714,
LOCATION,weakComponentMembers-3,Your basement,1,1,1,0,
LOCATION,weakComponentMembers-3,"Potomac, MD",1,1,1,0,
LOCATION,weakComponentMembers-3,"DC, MD, VA",1,1,1,0,
LOCATION,weakComponentMembers-3,"West Hartford, CT",1,1,1,0,
LOCATION,weakComponentMembers-3,"Fort Myers, FL",1,1,1,0,
LOCATION,weakComponentMembers-3,"Fairfax County, Virginia",1,1,1,0,
LOCATION,weakComponentMembers-3,"Fredericksburg, VA",1,1,1,0,
LOCATION,weakComponentMembers-3,"Philadelphia, PA",1,1,1,0,
LOCATION,weakComponentMembers-3,"Rockville, Maryland USA",40,40,40,0,
LOCATION,weakComponentMembers-3,Fox News Radio,1,1,1,0,
LOCATION,weakComponentMembers-3,"United Nations, NYC",1,1,1,0,
LOCATION,weakComponentMembers-3,"Wimberley, Texas",43,43,43,0,
LOCATION,weakComponentMembers-3,"Virginia, USA",1,1,1,0,
LOCATION,weakComponentMembers-3,On the leading edge of life,1,1,1,0,
LOCATION,weakComponentMembers-3,RTs & links ≠ endorsements,1,1,1,0,
LOCATION,weakComponentMembers-3,"DC, MD",1,1,1,0,
LOCATION,weakComponentMembers-3,"Manhattan, NY",1,22.500,44,21.500,
LOCATION,weakComponentMembers-3,"Derwood, MD",1,1,1,0,
LOCATION,weakComponentMembers-3,"Columbia, MD",1,1,1,0,
LOCATION,weakComponentMembers-3,"ABC7 News Washington, DC",1,1,1,0,
LOCATION,weakComponentMembers-3,Washington DC metro,1,1,1,0,
LOCATION,weakComponentMembers-3,"Mostly DC, sometimes CA",1,1,1,0,
LOCATION,weakComponentMembers-3,HR - MGQ - LHR - DC.,1,1,1,0,
LOCATION,weakComponentMembers-3,"Orlando, FL",1,1,1,0,
LOCATION,weakComponentMembers-3,"Columbus, Ohio",54,54,54,0,
LOCATION,weakComponentMembers-3,"Mclean, VA",1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington, DC and airports",1,1,1,0,
LOCATION,weakComponentMembers-3,"Sacramento, CA",1,1,1,0,
LOCATION,weakComponentMembers-3,London,1,1,1,0,
LOCATION,weakComponentMembers-3,N.J.,1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington DC, America",1,1,1,0,
LOCATION,weakComponentMembers-3,"Denver, CO",1,31,91,42.426,
LOCATION,weakComponentMembers-3,"Frederick, MD",1,1,1,0,
LOCATION,weakComponentMembers-3,"ÜT: 39.149989,-77.154816",1,1,1,0,
LOCATION,weakComponentMembers-3,"Palomina Farm, Orange, VA",1,1,1,0,
LOCATION,weakComponentMembers-3,Inside the beltway,1,1,1,0,
LOCATION,weakComponentMembers-3,"Bowie, MD",1,1,1,0,
LOCATION,weakComponentMembers-3,"Casper, WY",1,1,1,0,
LOCATION,weakComponentMembers-3,"Portland, OR",1,33.500,66,32.500,
LOCATION,weakComponentMembers-3,Global,1,1,1,0,
LOCATION,weakComponentMembers-3,Redacted,1,1,1,0,
LOCATION,weakComponentMembers-3,"New York, USA",1,1,1,0,
LOCATION,weakComponentMembers-3,"Georgia, USA",68,68,68,0,
LOCATION,weakComponentMembers-3,Above my feet,1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington DC, Atlanta GA",1,1,1,0,
LOCATION,weakComponentMembers-3,"Houston, TX",1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington, DC.",1,1,1,0,
LOCATION,weakComponentMembers-3,"Bozeman, MT",72,72,72,0,
LOCATION,weakComponentMembers-3,NYC | Former DC & Miami,1,1,1,0,
LOCATION,weakComponentMembers-3,"CNN, Washington, DC",1,1,1,0,
LOCATION,weakComponentMembers-3,TX → DC,1,1,1,0,
LOCATION,weakComponentMembers-3,Here for now,1,1,1,0,
LOCATION,weakComponentMembers-3,Al Jazeera English,1,1,1,0,
LOCATION,weakComponentMembers-3,Lebanon,1,1,1,0,
LOCATION,weakComponentMembers-3,USA,1,106,163,74.337,
LOCATION,weakComponentMembers-3,"United Nations, New York",1,1,1,0,
LOCATION,weakComponentMembers-3,Here and There,1,1,1,0,
LOCATION,weakComponentMembers-3,New York ,1,1,1,0,
LOCATION,weakComponentMembers-3,"ÜT: 38.922219,-77.031428",1,1,1,0,
LOCATION,weakComponentMembers-3,Dc,1,1,1,0,
LOCATION,weakComponentMembers-3,"ÜT: 38.895844,-77.007033",1,1,1,0,
LOCATION,weakComponentMembers-3,"Delhi, India",1,1,1,0,
LOCATION,weakComponentMembers-3,Location: DC,1,1,1,0,
LOCATION,weakComponentMembers-3,U.S.,1,1,1,0,
LOCATION,weakComponentMembers-3,"Kensington, MD",1,1,1,0,
LOCATION,weakComponentMembers-3,Sometimes Washington D.C,1,1,1,0,
LOCATION,weakComponentMembers-3,Boston,1,1,1,0,
LOCATION,weakComponentMembers-3,"Columbus, OH",83,83,83,0,
LOCATION,weakComponentMembers-3,"Maryland/Washington, DC",84,84,84,0,
LOCATION,weakComponentMembers-3,New york city,87,87,87,0,
LOCATION,weakComponentMembers-3,Montréal Canada.,89,89,89,0,
LOCATION,weakComponentMembers-3,"Fairfax Station, Va",1,1,1,0,
LOCATION,weakComponentMembers-3,"Silver Spring, MD",1,1,1,0,
LOCATION,weakComponentMembers-3,Where the news takes me,1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington, DC/Brooklyn, NY",1,1,1,0,
LOCATION,weakComponentMembers-3,"Palo Alto, CA",1,1,1,0,
LOCATION,weakComponentMembers-3,"Anywhere, USA",1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington, D.C./Maryland",1,1,1,0,
LOCATION,weakComponentMembers-3,"North Beach, MD",1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington DC, Chicago, ROME",1,1,1,0,
LOCATION,weakComponentMembers-3,"Denver, Colorado",1,1,1,0,
LOCATION,weakComponentMembers-3,"DC Based, Effective World Wide",1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington DC, USA ",1,1,1,0,
LOCATION,weakComponentMembers-3,NJ-NY,1,1,1,0,
LOCATION,weakComponentMembers-3,@GarneyG,114,114,114,0,
LOCATION,weakComponentMembers-3,"East Dover, VT",1,1,1,0,
LOCATION,weakComponentMembers-3,"C-SPAN - Washington, DC",116,116,116,0,
LOCATION,weakComponentMembers-3,"Martinsburg, WV",1,1,1,0,
LOCATION,weakComponentMembers-3,"Miami, FL",1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington, DC | #CapitalCity",1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington, USA",1,1,1,0,
LOCATION,weakComponentMembers-3,"London, United Kingdom",119,119,119,0,
LOCATION,weakComponentMembers-3,The District of Columbia,120,120,120,0,
LOCATION,weakComponentMembers-3,Wash DC,1,107.500,214,106.500,
LOCATION,weakComponentMembers-3,"Moscow, Russia",124,124,124,0,
LOCATION,weakComponentMembers-3,"ÜT: 38.985841,-77.471224",127,127,127,0,
LOCATION,weakComponentMembers-3,"Milwaukee, WI",128,128,128,0,
LOCATION,weakComponentMembers-3,"San Antonio, TX",129,129,129,0,
LOCATION,weakComponentMembers-3,"Fairfax, VA",130,130,130,0,
LOCATION,weakComponentMembers-3,Now in D.C.,135,135,135,0,
LOCATION,weakComponentMembers-3,PA,136,136,136,0,
LOCATION,weakComponentMembers-3,"Raleigh, NC",1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington Bureau, Newsday",1,1,1,0,
LOCATION,weakComponentMembers-3,DMV,161,161,161,0,
LOCATION,weakComponentMembers-3,"Shady Side, Md.",1,1,1,0,
LOCATION,weakComponentMembers-3,"WH Beat, Washington, DC",169,169,169,0,
LOCATION,weakComponentMembers-3,"Madison, WI",170,170,170,0,
LOCATION,weakComponentMembers-3,New York metro area,1,1,1,0,
LOCATION,weakComponentMembers-3,"Austin, Texas & San Diego",1,1,1,0,
LOCATION,weakComponentMembers-3,"ÜT: 38.81626,-77.078307",173,173,173,0,
LOCATION,weakComponentMembers-3,"ÜT: 17.536681,-99.495555",178,178,178,0,
LOCATION,weakComponentMembers-3,"Memphis, TN",180,180,180,0,
LOCATION,weakComponentMembers-3,"Washington, D.C. / Tampa Bay",1,1,1,0,
LOCATION,weakComponentMembers-3,"Bowling Green, KY",184,184,184,0,
LOCATION,weakComponentMembers-3,Earth ,193,193,193,0,
LOCATION,weakComponentMembers-3,"London, UK",195,195,195,0,
LOCATION,weakComponentMembers-3,Capitol Hill ,1,1,1,0,
LOCATION,weakComponentMembers-3,Irishman in Washington,1,1,1,0,
LOCATION,weakComponentMembers-3,DC/Baltimore,1,1,1,0,
LOCATION,weakComponentMembers-3,"Charlottesville, VA",1,1,1,0,
LOCATION,weakComponentMembers-3,"ÜT: 49.279186,-123.035336",203,203,203,0,
LOCATION,weakComponentMembers-3,"    Washington, D.C.",1,1,1,0,
LOCATION,weakComponentMembers-3,McLean Va./Silver Spring Md.,1,1,1,0,
LOCATION,weakComponentMembers-3,"Greater Washington, DC area",1,1,1,0,
LOCATION,weakComponentMembers-3,Beijing,1,1,1,0,
LOCATION,weakComponentMembers-3,Singapore,1,1,1,0,
LOCATION,weakComponentMembers-3,"D.C., personal views",1,1,1,0,
LOCATION,weakComponentMembers-3,Washington - Paris,1,1,1,0,
LOCATION,weakComponentMembers-3,DC Metro,214,214,214,0,
LOCATION,weakComponentMembers-3,"Washington,D.C. ",1,1,1,0,
LOCATION,weakComponentMembers-3,"Seoul, Republic of Korea",1,1,1,0,
LOCATION,weakComponentMembers-3,Shanghai,216,216,216,0,
LOCATION,weakComponentMembers-3,"College Park, Baltimore, DC",1,1,1,0,
LOCATION,weakComponentMembers-3,Victoria.stmartin@nd.edu,1,1,1,0,
LOCATION,weakComponentMembers-3,Reuters Washington bureau,1,1,1,0,
LOCATION,weakComponentMembers-3,Beirut,1,1,1,0,
LOCATION,weakComponentMembers-3,Washington. DC,1,1,1,0,
LOCATION,weakComponentMembers-3,"Cambridge, MA",218,218,218,0,
LOCATION,weakComponentMembers-3,"Outside Washington, D.C.",222,222,222,0,
LOCATION,weakComponentMembers-3,"McLean, VA",1,1,1,0,
LOCATION,weakComponentMembers-3,Somewhere in the Middle East,1,1,1,0,
LOCATION,weakComponentMembers-3,"Montevideo, Uruguay",1,1,1,0,
LOCATION,weakComponentMembers-3,"Paris, Ile-de-France",1,1,1,0,
LOCATION,weakComponentMembers-3,DC ,1,1,1,0,
LOCATION,weakComponentMembers-3,YWG to DCA,1,1,1,0,
LOCATION,weakComponentMembers-3,DC. ,1,1,1,0,
LOCATION,weakComponentMembers-3,"Sydney, New South Wales",233,233,233,0,
LOCATION,weakComponentMembers-3,Kaboul,240,240,240,0,
LOCATION,weakComponentMembers-3,"ÜT: 39.054624,-77.087734",1,1,1,0,
LOCATION,weakComponentMembers-3,"Laguna Hills, CA",243,243,243,0,
LOCATION,weakComponentMembers-3,No Value,1,16.827,244,48.990,
LOCATION,weakComponentMembers-4,"Centralia, WA",1,1,1,0,
LOCATION,weakComponentMembers-4,"Washington, DC",2,126.610,806,222.925,
LOCATION,weakComponentMembers-4,"Washington, D. C.",3,3,3,0,
LOCATION,weakComponentMembers-4,"I wander...Journalist, author, wanderer. Founder of @Fundaorth",3,3,3,0,
LOCATION,weakComponentMembers-4,"Washington, DC ",3,193.312,789,289.251,
LOCATION,weakComponentMembers-4,"Washington, D.C.",3,89.404,795,197.668,
LOCATION,weakComponentMembers-4,Washington DC,3,207.426,794,267.398,
LOCATION,weakComponentMembers-4,"Springfield, Va.",3,3,3,0,
LOCATION,weakComponentMembers-4,Task & Purpose,3,3,3,0,
LOCATION,weakComponentMembers-4,"Arlington, Va.",3,111.125,692,226.983,
LOCATION,weakComponentMembers-4,Washington,3,141.488,774,250.199,
LOCATION,weakComponentMembers-4,Eastern Market,3,3,3,0,
LOCATION,weakComponentMembers-4,"Laurel, MD/Washington, D.C.",6,6,6,0,
LOCATION,weakComponentMembers-4,Washington D.C.,3,106.342,711,198.178,
LOCATION,weakComponentMembers-4,"Los Angeles, CA",3,155,608,191.158,
LOCATION,weakComponentMembers-4,District of Columbia,3,148.778,688,273.068,
LOCATION,weakComponentMembers-4,"Washington, D.C., and Missouri",3,3,3,0,
LOCATION,weakComponentMembers-4,"New York, NY",3,223.171,768,267.732,
LOCATION,weakComponentMembers-4,New Yorker in D.C. ,3,3,3,0,
LOCATION,weakComponentMembers-4,"Capitol Hill, Washington, D.C.",3,3,3,0,
LOCATION,weakComponentMembers-4,"Arlington, VA",3,124,702,238.518,
LOCATION,weakComponentMembers-4,"Miami Beach, FL",3,3,3,0,
LOCATION,weakComponentMembers-4,"Capitol Hill, DC",3,3,3,0,
LOCATION,weakComponentMembers-4,A hallway in the Capitol.,3,3,3,0,
LOCATION,weakComponentMembers-4,"Washington, DC & airplanes",3,3,3,0,
LOCATION,weakComponentMembers-4,"The 703, 202, 504 or on the road",3,3,3,0,
LOCATION,weakComponentMembers-4,DC,3,122.409,773,223.488,
LOCATION,weakComponentMembers-4,Ajchavar.com,3,3,3,0,
LOCATION,weakComponentMembers-4,NY | DC,3,3,3,0,
LOCATION,weakComponentMembers-4,Davidson or D.C. or ...,3,3,3,0,
LOCATION,weakComponentMembers-4,"Washington, d.c.",3,33.750,126,53.261,
LOCATION,weakComponentMembers-4,The Capitol,3,3,3,0,
LOCATION,weakComponentMembers-4,New York City,3,314.250,489,184.961,
LOCATION,weakComponentMembers-4,"Washington, D.C., USA",3,3,3,0,
LOCATION,weakComponentMembers-4,DC-area,3,3,3,0,
LOCATION,weakComponentMembers-4,Cecil D. Andrus-White Clouds Wilderness,3,3,3,0,
LOCATION,weakComponentMembers-4,"Capitol Hill, Washington",3,179,284,125.222,
LOCATION,weakComponentMembers-4,D.C. | Middlebury | London,3,3,3,0,
LOCATION,weakComponentMembers-4,The White House+points afield,3,3,3,0,
LOCATION,weakComponentMembers-4,The District,3,255.500,508,252.500,
LOCATION,weakComponentMembers-4,D.C. Metro Area,3,267,531,264,
LOCATION,weakComponentMembers-4,"Washington, DC via    & Miami.",3,3,3,0,
LOCATION,weakComponentMembers-4,Washington dc,3,3,3,0,
LOCATION,weakComponentMembers-4,NV → DC,3,3,3,0,
LOCATION,weakComponentMembers-4,Washington(ish),3,3,3,0,
LOCATION,weakComponentMembers-4,Washington D.C. and Jupiter Fl,3,3,3,0,
LOCATION,weakComponentMembers-4,United States,3,48.556,251,87.604,
LOCATION,weakComponentMembers-4,"Arlington, Virginia, USA",16,16,16,0,
LOCATION,weakComponentMembers-4,"Arlington, Virginia",3,235,699,328.098,
LOCATION,weakComponentMembers-4,"Jersey City, NJ",3,3,3,0,
LOCATION,weakComponentMembers-4,"Alexandria, VA",3,119.200,584,232.400,
LOCATION,weakComponentMembers-4,CLE-STL-ALX,3,3,3,0,
LOCATION,weakComponentMembers-4,"Shaker Heights, OH",3,3,3,0,
LOCATION,weakComponentMembers-4,Kristinawong@protonmail.com ,3,3,3,0,
LOCATION,weakComponentMembers-4,Email: kwong@breitbart.com ,3,3,3,0,
LOCATION,weakComponentMembers-4,"Adams Morgan, Washington",3,3,3,0,
LOCATION,weakComponentMembers-4,"Brussels, Belgium",3,3,3,0,
LOCATION,weakComponentMembers-4,Displaced New Yorker,3,3,3,0,
LOCATION,weakComponentMembers-4,"Washington, D.C. ",3,161.133,675,245.037,
LOCATION,weakComponentMembers-4,DC via The Mitten,3,3,3,0,
LOCATION,weakComponentMembers-4,"Washington, D.C. area",3,3,3,0,
LOCATION,weakComponentMembers-4,Blakesobczak at protonmail com,3,3,3,0,
LOCATION,weakComponentMembers-4,Washington D.C,3,140.500,278,137.500,
LOCATION,weakComponentMembers-4,"ÜT: 40.57206,-74.327759",3,3,3,0,
LOCATION,weakComponentMembers-4,"Washington, D.C. / eenews.net",3,3,3,0,
LOCATION,weakComponentMembers-4,D.C. via Baton Rouge,3,3,3,0,
LOCATION,weakComponentMembers-4,The Matrix,3,3,3,0,
LOCATION,weakComponentMembers-4,Washington DC region,3,3,3,0,
LOCATION,weakComponentMembers-4,"Washington, D.C./Denver",3,3,3,0,
LOCATION,weakComponentMembers-4,"Brooklyn, NY",3,166.091,521,218.604,
LOCATION,weakComponentMembers-4,"San Jose, CA",8,8,8,0,
LOCATION,weakComponentMembers-4,"Las Vegas, NV",25,25,25,0,
LOCATION,weakComponentMembers-4,"Baltimore, MD",3,92,448,178,
LOCATION,weakComponentMembers-4,"Washington, DC, USA",3,3,3,0,
LOCATION,weakComponentMembers-4,"Durham, N.C.",3,3,3,0,
LOCATION,weakComponentMembers-4,D.C.,3,53.778,411,127.218,
LOCATION,weakComponentMembers-4,DC/Scenic Silver Spring,3,3,3,0,
LOCATION,weakComponentMembers-4,Running between the wickets,3,3,3,0,
LOCATION,weakComponentMembers-4,N 51°25' 0'' / W 0°12' 0'',26,26,26,0,
LOCATION,weakComponentMembers-4,Maine/NoVa/WDW,3,3,3,0,
LOCATION,weakComponentMembers-4,Instagram,3,3,3,0,
LOCATION,weakComponentMembers-4,"Beast Belly, DC",3,3,3,0,
LOCATION,weakComponentMembers-4,"Rome, Lazio",3,3,3,0,
LOCATION,weakComponentMembers-4,District of Columbia ,3,3,3,0,
LOCATION,weakComponentMembers-4,California ✈ Washington DC ,3,3,3,0,
LOCATION,weakComponentMembers-4,DC (via the Granite State),28,28,28,0,
LOCATION,weakComponentMembers-4,1111 North Capitol NE,29,29,29,0,
LOCATION,weakComponentMembers-4,Washington.dc/clarke county.va,31,31,31,0,
LOCATION,weakComponentMembers-4,"In and around Washington, D.C.",3,3,3,0,
LOCATION,weakComponentMembers-4,"ÜT: 38.915848,-77.03604",3,3,3,0,
LOCATION,weakComponentMembers-4,The Green Mountains,3,3,3,0,
LOCATION,weakComponentMembers-4,"Bedford, NH / Washington, DC",3,3,3,0,
LOCATION,weakComponentMembers-4,Pacing in Capitol (ARK - DC),3,3,3,0,
LOCATION,weakComponentMembers-4,MSP,3,3,3,0,
LOCATION,weakComponentMembers-4,Washington d.c.,3,3,3,0,
LOCATION,weakComponentMembers-4,"Kansas City, MO",3,3,3,0,
LOCATION,weakComponentMembers-4,DC via NJ/VA,3,3,3,0,
LOCATION,weakComponentMembers-4,"Washington, dc",3,3,3,0,
LOCATION,weakComponentMembers-4,Harlem,3,3,3,0,
LOCATION,weakComponentMembers-4,"Washington, DC/ Marriotts",3,3,3,0,
LOCATION,weakComponentMembers-4,"Brookland, Washington DC",3,3,3,0,
LOCATION,weakComponentMembers-4,"Petworth, Washington DC",3,3,3,0,
LOCATION,weakComponentMembers-4,Your Nation's Capitol,3,3,3,0,
LOCATION,weakComponentMembers-4,"Chapel Hill, NC",3,3,3,0,
LOCATION,weakComponentMembers-4,NYC/DC/on the road,3,3,3,0,
LOCATION,weakComponentMembers-4,The trough of disillusionment.,3,3,3,0,
LOCATION,weakComponentMembers-4,"San Francisco, CA",3,300.200,597,220.210,
LOCATION,weakComponentMembers-4,"Silver Spring, Md.",3,3,3,0,
LOCATION,weakComponentMembers-4,"Boston, MA",45,147,249,102,
LOCATION,weakComponentMembers-4,Los Angeles,3,221.500,440,218.500,
LOCATION,weakComponentMembers-4,"Seattle, WA",3,399.250,731,278.798,
LOCATION,weakComponentMembers-4,"Washington DC, N.E.",3,3,3,0,
LOCATION,weakComponentMembers-4,Washington D.C. ,3,23.800,107,41.600,
LOCATION,weakComponentMembers-4,"DC right now, Upstate New York forever",3,3,3,0,
LOCATION,weakComponentMembers-4,"Washington, DC/Northern VA",3,3,3,0,
LOCATION,weakComponentMembers-4,NYC / DC,55,55,55,0,
LOCATION,weakComponentMembers-4,Maryland,3,85.600,360,138.904,
LOCATION,weakComponentMembers-4,"In D.C., homesick for L.A.",3,3,3,0,
LOCATION,weakComponentMembers-4,"In D.C., native of L.A.",3,3,3,0,
LOCATION,weakComponentMembers-4,The luminiferous aether,3,3,3,0,
LOCATION,weakComponentMembers-4,"Washington, DC, U.S.A. ",60,60,60,0,
LOCATION,weakComponentMembers-4,"Washington D.C., mostly",3,3,3,0,
LOCATION,weakComponentMembers-4,The Wing,61,61,61,0,
LOCATION,weakComponentMembers-4,"New York, Washington",3,3,3,0,
LOCATION,weakComponentMembers-4,"Salisbury, MD",62,62,62,0,
LOCATION,weakComponentMembers-4,"Annandale, VA; Washington, DC",3,3,3,0,
LOCATION,weakComponentMembers-4,"Arlington, Va",3,3,3,0,
LOCATION,weakComponentMembers-4,"Vienna, VA",3,3,3,0,
LOCATION,weakComponentMembers-4,NE DC,3,3,3,0,
LOCATION,weakComponentMembers-4,"Washington, DC area",3,3,3,0,
LOCATION,weakComponentMembers-4,"District of Columbia, USA",3,3,3,0,
LOCATION,weakComponentMembers-4,Arlington VA,3,3,3,0,
LOCATION,weakComponentMembers-4,"Washington, D.C. metro area",71,71,71,0,
LOCATION,weakComponentMembers-4,"Chicago, IL",3,302.800,645,257.367,
LOCATION,weakComponentMembers-4,"Alexandria, Va.",3,3,3,0,
LOCATION,weakComponentMembers-4,NW DC,3,3,3,0,
LOCATION,weakComponentMembers-4,"Washington, DC/Oakton, VA",79,79,79,0,
LOCATION,weakComponentMembers-4,Washington/Princeton,3,3,3,0,
LOCATION,weakComponentMembers-4,South Asia,3,3,3,0,
LOCATION,weakComponentMembers-4,OC—Bay—Chicago—DC,3,3,3,0,
LOCATION,weakComponentMembers-4,Baltimore,3,3,3,0,
LOCATION,weakComponentMembers-4,"Puerto Rico, USA",3,3,3,0,
LOCATION,weakComponentMembers-4,"D.C., via Karachi & New Haven.",3,3,3,0,
LOCATION,weakComponentMembers-4,"ÜT: 51.469447,-0.450387",3,3,3,0,
LOCATION,weakComponentMembers-4,Capitol Hill,86,86,86,0,
LOCATION,weakComponentMembers-4,"Washington, D.C.  ",3,3,3,0,
LOCATION,weakComponentMembers-4,"Washington, DC Metro",3,3,3,0,
LOCATION,weakComponentMembers-4,"Washington, D.C",3,3,3,0,
LOCATION,weakComponentMembers-4,"Bethesda, Maryland",96,96,96,0,
LOCATION,weakComponentMembers-4,"Berlin, Germany",3,90,177,87,
LOCATION,weakComponentMembers-4,Topside.,3,3,3,0,
LOCATION,weakComponentMembers-4,"38.90238,-77.053065",3,3,3,0,
LOCATION,weakComponentMembers-4,"Bethesda, MD",3,3,3,0,
LOCATION,weakComponentMembers-4,USA ,3,3,3,0,
LOCATION,weakComponentMembers-4,"Your radio, every day",3,3,3,0,
LOCATION,weakComponentMembers-4,Dc ,3,3,3,0,
LOCATION,weakComponentMembers-4,Depends on the Day,3,3,3,0,
LOCATION,weakComponentMembers-4,"505, 202",3,3,3,0,
LOCATION,weakComponentMembers-4,Northern Virginia,3,3,3,0,
LOCATION,weakComponentMembers-4,NYC,3,3,3,0,
LOCATION,weakComponentMembers-4,Washington | New York,3,3,3,0,
LOCATION,weakComponentMembers-4,Silver Spring MD,104,104,104,0,
LOCATION,weakComponentMembers-4,"ÜT: 38.900076,-77.008962",3,3,3,0,
LOCATION,weakComponentMembers-4,"San Francisco, Calif. --",3,3,3,0,
LOCATION,weakComponentMembers-4,Laurenmorello@protonmail.com,113,113,113,0,
LOCATION,weakComponentMembers-4,"Dublin City, Ireland",3,3,3,0,
LOCATION,weakComponentMembers-4,ABC News Pentagon,3,3,3,0,
LOCATION,weakComponentMembers-4,"Washington via Tennessee, UNC, and Boston",3,3,3,0,
LOCATION,weakComponentMembers-4,"#Washington, #DC",3,3,3,0,
LOCATION,weakComponentMembers-4,New York,3,341.400,727,292.768,
LOCATION,weakComponentMembers-4,Dherszenhorn@politico.eu,3,3,3,0,
LOCATION,weakComponentMembers-4,"New York, New York",3,352,808,337.237,
LOCATION,weakComponentMembers-4,Based in Annapolis & Covers DC,127,127,127,0,
LOCATION,weakComponentMembers-4,"Washington, DC / nomad",3,3,3,0,
LOCATION,weakComponentMembers-4,"Savannah, GA",3,3,3,0,
LOCATION,weakComponentMembers-4,"Bengaluru, India",134,134,134,0,
LOCATION,weakComponentMembers-4,"Washington, D.C. via Drogheda",3,3,3,0,
LOCATION,weakComponentMembers-4,The Island of Manhattan,3,3,3,0,
LOCATION,weakComponentMembers-4,UK,3,3,3,0,
LOCATION,weakComponentMembers-4,D.C. or ✈️,3,3,3,0,
LOCATION,weakComponentMembers-4,Breanna.edwards@theroot.com,140,140,140,0,
LOCATION,weakComponentMembers-4,Washington ,3,72.500,142,69.500,
LOCATION,weakComponentMembers-4,"Washington, DC via PA & OH",3,3,3,0,
LOCATION,weakComponentMembers-4,Chicago West,55,55,55,0,
LOCATION,weakComponentMembers-4,"Washington, DC, & Atlanta, GA",3,3,3,0,
LOCATION,weakComponentMembers-4,"ÜT: 38.892696,-77.044914",3,3,3,0,
LOCATION,weakComponentMembers-4,Ny/la/rva,3,3,3,0,
LOCATION,weakComponentMembers-4,"Washington DC, Pale Blue Dot",3,3,3,0,
LOCATION,weakComponentMembers-4,US,3,3,3,0,
LOCATION,weakComponentMembers-4,"USA TODAY, McLean, VA",3,3,3,0,
LOCATION,weakComponentMembers-4,"Annapolis, MD",3,105.500,208,102.500,
LOCATION,weakComponentMembers-4,NPR News,160,160,160,0,
LOCATION,weakComponentMembers-4,"Brookland, Washington, DC",3,3,3,0,
LOCATION,weakComponentMembers-4,"Washington,D.C.",3,3,3,0,
LOCATION,weakComponentMembers-4,Voice of America,23,230.500,438,207.500,
LOCATION,weakComponentMembers-4,"ÜT: 38.879163,-77.015666",3,3,3,0,
LOCATION,weakComponentMembers-4,"ÜT: 38.900063,-77.008976",3,3,3,0,
LOCATION,weakComponentMembers-4,"DuPont Circle, Washington, DC",3,3,3,0,
LOCATION,weakComponentMembers-4,Washington DC or thereabouts,3,3,3,0,
LOCATION,weakComponentMembers-4,"Atlanta, GA",3,274.500,599,219.071,
LOCATION,weakComponentMembers-4,"Washington, DC, and on your radio",3,3,3,0,
LOCATION,weakComponentMembers-4,#RiseUp,3,3,3,0,
LOCATION,weakComponentMembers-4,The nation's capital,3,3,3,0,
LOCATION,weakComponentMembers-4,"D.C., No.Va.",185,185,185,0,
LOCATION,weakComponentMembers-4,"Annandale, VA",3,3,3,0,
LOCATION,weakComponentMembers-4,Rhode Island,189,189,189,0,
LOCATION,weakComponentMembers-4,"Takoma Park, MD",3,3,3,0,
LOCATION,weakComponentMembers-4,"Washington, D.C., and around.",3,3,3,0,
LOCATION,weakComponentMembers-4,Washington D.C. USA,3,3,3,0,
LOCATION,weakComponentMembers-4,"Washington, DC / Indianapolis",196,196,196,0,
LOCATION,weakComponentMembers-4,Kstewart@wtop.com,3,3,3,0,
