Token,Uid,Link
amyefenton,249447466,https://twitter.com/amyefenton
KristinFisher,16336098,https://twitter.com/KristinFisher
BlakeBurman,61200555,https://twitter.com/BlakeBurman
NinaMariaPotts,339728383,https://twitter.com/NinaMariaPotts
DC_mcaleese,338472722,https://twitter.com/DC_mcaleese
jserbuWFED,237853203,https://twitter.com/jserbuWFED
KaterinaErbiti,1098306854,https://twitter.com/KaterinaErbiti
DianaOlick,191250884,https://twitter.com/DianaOlick
EllenVdM,143200053,https://twitter.com/EllenVdM
diannaheitz,164383046,https://twitter.com/diannaheitz
JDiamond1,407396556,https://twitter.com/JDiamond1
HilaryKrieger,515562132,https://twitter.com/HilaryKrieger
MichLKosinski,303898942,https://twitter.com/MichLKosinski
Alli_Brennan,139574248,https://twitter.com/Alli_Brennan
elenacisella,17424082,https://twitter.com/elenacisella
brikeilarcnn,46817943,https://twitter.com/brikeilarcnn
rebekahmetzler,172979014,https://twitter.com/rebekahmetzler
StephanieDhue,21660877,https://twitter.com/StephanieDhue
DaniellaMicaela,1132012321,https://twitter.com/DaniellaMicaela
AthenaCNN,57751453,https://twitter.com/AthenaCNN
LaurettaBrown6,2385642348,https://twitter.com/LaurettaBrown6
TweetingGeet,345786040,https://twitter.com/TweetingGeet
jenbuesinger,125212215,https://twitter.com/jenbuesinger
PeterHamby,5336752,https://twitter.com/PeterHamby
CNNFieldSuper,568311929,https://twitter.com/CNNFieldSuper
jzieglerWTOP,425112739,https://twitter.com/jzieglerWTOP
EamonJavers,257661436,https://twitter.com/EamonJavers
cnnross,35629711,https://twitter.com/cnnross
DavidChalian,21251668,https://twitter.com/DavidChalian
MaryKayMallonee,291661579,https://twitter.com/MaryKayMallonee
FRoseDC,19079225,https://twitter.com/FRoseDC
CBSguy,59822164,https://twitter.com/CBSguy
greta,16031927,https://twitter.com/greta
GloriaBorger,769641584,https://twitter.com/GloriaBorger
ErinMcPike,35027698,https://twitter.com/ErinMcPike
cnnadam,103022243,https://twitter.com/cnnadam
MichelleMacTV,519819758,https://twitter.com/MichelleMacTV
Schineman,54745529,https://twitter.com/Schineman
joyindc,486911734,https://twitter.com/joyindc
AshleyKoerber,280744987,https://twitter.com/AshleyKoerber
jchappellcnn,19409109,https://twitter.com/jchappellcnn
AbbyDanzig,16338087,https://twitter.com/AbbyDanzig
imolinarescnn,185349940,https://twitter.com/imolinarescnn
Echmurak,278056519,https://twitter.com/Echmurak
burlij,164702019,https://twitter.com/burlij
adamplevy,89222289,https://twitter.com/adamplevy
NoahGrayCNN,17243733,https://twitter.com/NoahGrayCNN
Acosta,22771961,https://twitter.com/Acosta
ajjaffe,28049266,https://twitter.com/ajjaffe
MelissaGiaimo,272087231,https://twitter.com/MelissaGiaimo
Kevinliptakcnn,41704988,https://twitter.com/Kevinliptakcnn
NickKalmanFN,486900479,https://twitter.com/NickKalmanFN
skapadiaDC,1603818872,https://twitter.com/skapadiaDC
SamFeistCNN,47694175,https://twitter.com/SamFeistCNN
natalielylo,2837760161,https://twitter.com/natalielylo
SkyAwada,713773321037471745,https://twitter.com/SkyAwada
BillHemmer,21010214,https://twitter.com/BillHemmer
PHymson,147197929,https://twitter.com/PHymson
KilloughCNN,16261513,https://twitter.com/KilloughCNN
scottbronstein,21858042,https://twitter.com/scottbronstein
jerharlanCNN,197679007,https://twitter.com/jerharlanCNN
LesaJansenFNC,23387224,https://twitter.com/LesaJansenFNC
haddadmedia,17354416,https://twitter.com/haddadmedia
JohnKingCNN,30043495,https://twitter.com/JohnKingCNN
edhenry,16157855,https://twitter.com/edhenry
JaredHalpern,18611256,https://twitter.com/JaredHalpern
abdallahcnn,492221762,https://twitter.com/abdallahcnn
GriffJenkins,346781925,https://twitter.com/GriffJenkins
Arianedevogue,119107959,https://twitter.com/Arianedevogue
ElizLanders,263473924,https://twitter.com/ElizLanders
gobeckygo,160838628,https://twitter.com/gobeckygo
CNBCBria,607549612,https://twitter.com/CNBCBria
SoooWhitty,38353028,https://twitter.com/SoooWhitty
PennyStarrDC,71695099,https://twitter.com/PennyStarrDC
cnnjamie,27863062,https://twitter.com/cnnjamie
AlliemalCNN,46309291,https://twitter.com/AlliemalCNN
stevebruskCNN,14620003,https://twitter.com/stevebruskCNN
Kj_Sloan,194674853,https://twitter.com/Kj_Sloan
angiey202,448092850,https://twitter.com/angiey202
khinman,14873782,https://twitter.com/khinman
laurenemeier,829341798,https://twitter.com/laurenemeier
eliselabottcnn,18996618,https://twitter.com/eliselabottcnn
tomforemancnn,16132336,https://twitter.com/tomforemancnn
JohnJHarwood,259395895,https://twitter.com/JohnJHarwood
BonewaldatFox,2351783544,https://twitter.com/BonewaldatFox
wolfblitzer,71294756,https://twitter.com/wolfblitzer
LauraKoran,121539446,https://twitter.com/LauraKoran
gelles,14075981,https://twitter.com/gelles
jjsimonCNN,193484225,https://twitter.com/jjsimonCNN
jheckmanWFED,3064430963,https://twitter.com/jheckmanWFED
SaraMurray,18637396,https://twitter.com/SaraMurray
BDOH,15821824,https://twitter.com/BDOH
MsRaquelScott,1708422475,https://twitter.com/MsRaquelScott
pallavireports,30385911,https://twitter.com/pallavireports
ChapmanCNSNews,158200959,https://twitter.com/ChapmanCNSNews
vplus,14560097,https://twitter.com/vplus
newscheo,93672613,https://twitter.com/newscheo
jeddrosche,15320854,https://twitter.com/jeddrosche
CheriePaq,182502065,https://twitter.com/CheriePaq
jaketapper,14529929,https://twitter.com/jaketapper
john_bevir,19710414,https://twitter.com/john_bevir
jackiefell,44295213,https://twitter.com/jackiefell
moconnellWFED,419592311,https://twitter.com/moconnellWFED
ashleyalderman,28031398,https://twitter.com/ashleyalderman
mallory_t,21596521,https://twitter.com/mallory_t
jodieraecurtis,128283647,https://twitter.com/jodieraecurtis
teddyschleifer,286432534,https://twitter.com/teddyschleifer
cngrssnl,1051474788,https://twitter.com/cngrssnl
PoloSandovalCNN,2364627817,https://twitter.com/PoloSandovalCNN
deirdrewalshcnn,103087786,https://twitter.com/deirdrewalshcnn
JakeBGibson,34329929,https://twitter.com/JakeBGibson
CharlittaR,14451350,https://twitter.com/CharlittaR
LaurieUreCNN,103022986,https://twitter.com/LaurieUreCNN
ASanfuentes,13724572,https://twitter.com/ASanfuentes
SunlenSerfaty,57768217,https://twitter.com/SunlenSerfaty
zbyronwolf,59130623,https://twitter.com/zbyronwolf
msomersWFED,3449843548,https://twitter.com/msomersWFED
PatrickTerpstra,35616518,https://twitter.com/PatrickTerpstra
pdoocy,56749157,https://twitter.com/pdoocy
SusiePinto,420095434,https://twitter.com/SusiePinto
DoreyScheimer,269579030,https://twitter.com/DoreyScheimer
RochelleReports,245873194,https://twitter.com/RochelleReports
phuffdaddy,26061966,https://twitter.com/phuffdaddy
jamiedupree,27882000,https://twitter.com/jamiedupree
FQuadrani,177321850,https://twitter.com/FQuadrani
petermorrisCNN,213705184,https://twitter.com/petermorrisCNN
RichEdsonDC,213767250,https://twitter.com/RichEdsonDC
tuoheyk,18402425,https://twitter.com/tuoheyk
lturrell16,18243127,https://twitter.com/lturrell16
nogryskoWFED,3461197721,https://twitter.com/nogryskoWFED
AndreaArenas1,36259543,https://twitter.com/AndreaArenas1
danielryntjes,16798126,https://twitter.com/danielryntjes
stevenpsloan,108189101,https://twitter.com/stevenpsloan
PrestonCNN,18097821,https://twitter.com/PrestonCNN
barbarastarrcnn,119048111,https://twitter.com/barbarastarrcnn
jmoorheadcnn,2614546850,https://twitter.com/jmoorheadcnn
PeterBarnesTV,630719458,https://twitter.com/PeterBarnesTV
Shoegazr13,257786838,https://twitter.com/Shoegazr13
JuddBerger,1973358372,https://twitter.com/JuddBerger
bmlfh,2174708618,https://twitter.com/bmlfh
LaceyHalpern,17152216,https://twitter.com/LaceyHalpern
AmandaReportsDC,282221898,https://twitter.com/AmandaReportsDC
NickTosoCNN,577236899,https://twitter.com/NickTosoCNN
llarsonWFED,17645174,https://twitter.com/llarsonWFED
tru62,197630957,https://twitter.com/tru62
melaniebuck,30223587,https://twitter.com/melaniebuck
mcauseyWFED,50452463,https://twitter.com/mcauseyWFED
jmillerWFED,19052248,https://twitter.com/jmillerWFED
KylaCampbellDC,388297236,https://twitter.com/KylaCampbellDC
streitfeldcnn,21787198,https://twitter.com/streitfeldcnn
meredithdake,109979045,https://twitter.com/meredithdake
Sylvia_Hall,18219197,https://twitter.com/Sylvia_Hall
jimsciutto,22129280,https://twitter.com/jimsciutto
brennawilliams,38855868,https://twitter.com/brennawilliams
StevenPageCNN,617382180,https://twitter.com/StevenPageCNN
bboughtonFNC,16345832,https://twitter.com/bboughtonFNC
gregorywallace,310128043,https://twitter.com/gregorywallace
diruggiero,21199835,https://twitter.com/diruggiero
brucebecker1,244146565,https://twitter.com/brucebecker1
samtayrey,3372900155,https://twitter.com/samtayrey
BrianToddCNN,104851609,https://twitter.com/BrianToddCNN
RachelSmolkin,423804754,https://twitter.com/RachelSmolkin
jason_donner,783887263,https://twitter.com/jason_donner
BretBaier,18646108,https://twitter.com/BretBaier
CarrieStevenson,198935531,https://twitter.com/CarrieStevenson
KateFisherTV,116197447,https://twitter.com/KateFisherTV
ladaisia,57057314,https://twitter.com/ladaisia
imsooverzat,788503268,https://twitter.com/imsooverzat
toddzwillich,28902856,https://twitter.com/toddzwillich
Lilmass,175018586,https://twitter.com/Lilmass
dolmar6,2461892725,https://twitter.com/dolmar6
ElizabethPrann,12577632,https://twitter.com/ElizabethPrann
Fox5Wagner,259711925,https://twitter.com/Fox5Wagner
AllysonRaeWx,325050734,https://twitter.com/AllysonRaeWx
DwigginsDion,1660785085,https://twitter.com/DwigginsDion
thomasjamestj,124054410,https://twitter.com/thomasjamestj
EJia9,15147900,https://twitter.com/EJia9
cheeseheadphoto,2163589963,https://twitter.com/cheeseheadphoto
DebraAlfarone,18577789,https://twitter.com/DebraAlfarone
TenaciousTopper,28496589,https://twitter.com/TenaciousTopper
PeaceProducer,21926581,https://twitter.com/PeaceProducer
GrahamReports,3205569940,https://twitter.com/GrahamReports
ericmorrow11,146882416,https://twitter.com/ericmorrow11
ShawnYancy,17013621,https://twitter.com/ShawnYancy
JeffreyCridland,72910247,https://twitter.com/JeffreyCridland
wusa9blord,2976622546,https://twitter.com/wusa9blord
BillStarks,23770932,https://twitter.com/BillStarks
jkeene1957,70814224,https://twitter.com/jkeene1957
JamesHallman,225024032,https://twitter.com/JamesHallman
TomSportsWUSA9,19140465,https://twitter.com/TomSportsWUSA9
MaureenUmehFox5,608419783,https://twitter.com/MaureenUmehFox5
mullenphoto,179615725,https://twitter.com/mullenphoto
LarryMillerTV,62820593,https://twitter.com/LarryMillerTV
JohnMogor,1074766820,https://twitter.com/JohnMogor
tiffanymullon,162088517,https://twitter.com/tiffanymullon
KurtBrooksWUSA,209621875,https://twitter.com/KurtBrooksWUSA
NadiaPflaum,1651286809,https://twitter.com/NadiaPflaum
IanPannell,146449017,https://twitter.com/IanPannell
vbagate,15040812,https://twitter.com/vbagate
lizscheltens,81432456,https://twitter.com/lizscheltens
DLHNews5,540296515,https://twitter.com/DLHNews5
JasonCalvi,30977516,https://twitter.com/JasonCalvi
